order_id,customer_id,restaurant_id,item_id,rider_id,order_datetime,quantity,order_amount,discount_amount,delivery_fee,final_amount,order_status,hour,peak_hour_flag,weekend_flag,cancellation_flag,discount_percentage,estimated_profit,order_size
O0040693,C003840,R00046,M002049,D01782,2025-11-26 19:41:45,1,552,27,33,558,Delivered,19,1,0,0,4.89,111.6,Medium
O0040694,C002829,R00225,M003536,D01512,2025-08-03 09:29:33,4,1388,7,52,1433,Delivered,9,0,1,0,0.5,286.6,Large
O0040695,C000033,R00115,M012078,D03152,2025-11-25 16:19:00,4,2792,56,27,2763,Delivered,16,0,0,0,2.01,552.6,Large
O0040696,C004124,R00115,M012078,D03040,2025-12-20 01:32:16,1,698,24,46,720,Delivered,1,0,1,0,3.44,144.0,Medium
O0040697,C004640,R01065,M001570,D02057,2025-11-24 02:43:51,1,450,96,43,397,Delivered,2,0,0,0,21.33,79.4,Small
O0040698,C003078,R01479,M010633,D00909,2025-10-25 23:25:33,1,581,37,60,604,Delivered,23,0,1,0,6.37,120.8,Medium
O0040699,C001825,R00801,M008659,D03723,2025-09-05 11:58:18,3,1122,68,22,1076,Delivered,11,0,0,0,6.06,215.2,Large
O0040700,C004368,R00687,M001946,D01977,2025-08-23 11:55:19,1,482,66,48,464,Delivered,11,0,1,0,13.69,92.8,Medium
O0040701,C000449,R00595,M012124,D01708,2025-08-18 02:41:56,4,1292,36,48,1304,Delivered,2,0,0,0,2.79,260.8,Large
O0040702,C004257,R00911,M000176,D02095,2025-09-14 11:48:43,3,582,66,24,540,Delivered,11,0,1,0,11.34,108.0,Medium
O0040703,C004530,R00839,M002578,D02603,2026-01-10 09:34:35,2,940,100,30,870,Delivered,9,0,1,0,10.64,174.0,Medium
O0040704,C002955,R01498,M012932,D03184,2026-03-24 23:16:07,2,780,50,52,782,Delivered,23,0,0,0,6.41,156.4,Medium
O0040705,C000372,R01322,M011133,D02596,2025-12-12 11:09:28,4,1480,49,54,1485,Delivered,11,0,0,0,3.31,297.0,Large
O0040706,C004672,R00606,M002608,D02112,2025-08-29 22:18:20,4,992,58,46,980,Delivered,22,0,0,0,5.85,196.0,Large
O0040707,C000187,R00006,M002604,D03316,2025-09-27 15:26:06,3,1761,16,31,1776,Delivered,15,0,1,0,0.91,355.2,Large
O0040708,C001376,R00490,M014800,D02827,2025-10-21 15:03:20,1,382,50,21,353,Delivered,15,0,0,0,13.09,70.6,Small
O0040709,C001554,R00424,M004689,D00378,2025-06-29 15:01:49,4,2400,92,60,2368,Delivered,15,0,1,0,3.83,473.6,Large
O0040710,C001036,R00106,M004272,D00952,2025-12-12 08:06:29,2,704,11,57,750,Delivered,8,0,0,0,1.56,150.0,Medium
O0040711,C002487,R00632,M011668,D00124,2025-12-03 09:39:54,1,118,55,21,84,Delivered,9,0,0,0,46.61,16.8,Small
O0040712,C000445,R00570,M007661,D03306,2025-11-04 23:00:12,2,760,16,54,798,Delivered,23,0,0,0,2.11,159.6,Medium
O0040713,C004237,R00825,M001342,D01859,2026-01-12 08:42:00,4,2536,26,41,2551,Delivered,8,0,0,0,1.03,510.2,Large
O0040714,C002966,R01485,M006767,D02117,2025-10-04 14:47:24,2,1010,11,24,1023,Delivered,14,1,1,0,1.09,204.6,Large
O0040715,C004195,R01041,M013348,D03746,2026-03-24 21:37:06,2,1234,34,25,1225,Delivered,21,1,0,0,2.76,245.0,Large
O0040716,C001733,R01143,M003513,D03464,2025-07-06 15:13:01,4,348,15,54,387,Delivered,15,0,1,0,4.31,77.4,Small
O0040717,C002162,R00094,M005682,D00371,2026-02-04 22:39:45,2,794,36,42,800,Delivered,22,0,0,0,4.53,160.0,Medium
O0040718,C003774,R00964,M005609,D02335,2026-03-09 14:23:46,1,547,41,28,534,Delivered,14,1,0,0,7.5,106.8,Medium
O0040719,C001599,R01232,M001190,D01648,2026-05-03 18:32:09,3,837,76,25,786,Delivered,18,1,1,0,9.08,157.2,Medium
O0040720,C002411,R01253,M008223,D01536,2026-01-31 05:42:10,3,2091,27,48,2112,Delivered,5,0,1,0,1.29,422.4,Large
O0040721,C002330,R00252,M012466,D03930,2025-08-20 23:28:36,1,385,64,50,371,Delivered,23,0,0,0,16.62,74.2,Small
O0040722,C000100,R00617,M010797,D00014,2026-05-06 16:04:17,3,747,8,27,766,Delivered,16,0,0,0,1.07,153.2,Medium
O0040723,C004185,R00837,M006455,D00475,2025-12-01 19:47:04,3,915,26,34,923,Delivered,19,1,0,0,2.84,184.6,Large
O0040724,C002362,R01435,M008060,D02905,2025-12-29 10:53:48,3,2040,46,24,2018,Delivered,10,0,0,0,2.25,403.6,Large
O0040725,C000995,R01360,M010300,D03408,2026-04-04 16:08:56,4,772,38,31,765,Delivered,16,0,1,0,4.92,153.0,Medium
O0040726,C003883,R01045,M011628,D00387,2026-01-31 03:50:10,3,1944,58,60,1946,Delivered,3,0,1,0,2.98,389.2,Large
O0040727,C002707,R00039,M011563,D02276,2025-07-04 08:19:42,3,324,44,50,330,Delivered,8,0,0,0,13.58,66.0,Small
O0040728,C000056,R00210,M012766,D00546,2026-02-09 09:22:05,1,110,69,43,84,Delivered,9,0,0,0,62.73,16.8,Small
O0040729,C002081,R00733,M008998,D02893,2025-11-28 22:00:43,4,812,47,31,796,Delivered,22,0,0,0,5.79,159.2,Medium
O0040730,C004159,R00585,M013065,D02019,2026-04-03 20:30:56,3,735,16,27,746,Delivered,20,1,0,0,2.18,149.2,Medium
O0040731,C003875,R01472,M014203,D03813,2026-05-17 15:44:12,3,645,35,38,648,Delivered,15,0,1,0,5.43,129.6,Medium
O0040732,C000731,R00562,M008706,D01791,2026-06-12 12:45:51,1,240,31,38,247,Delivered,12,1,0,0,12.92,49.4,Small
O0040733,C001486,R01063,M010406,D00237,2025-10-25 21:31:55,3,492,68,41,465,Delivered,21,1,1,0,13.82,93.0,Medium
O0040734,C003155,R00379,M002827,D01943,2025-08-03 08:16:00,1,619,87,23,555,Delivered,8,0,1,0,14.05,111.0,Medium
O0040735,C003434,R00356,M009440,D01835,2026-01-16 11:43:29,4,2192,49,39,2182,Delivered,11,0,0,0,2.24,436.4,Large
O0040736,C003581,R00313,M012194,D02801,2025-12-11 06:56:10,3,390,64,49,375,Delivered,6,0,0,0,16.41,75.0,Small
O0040737,C004278,R00341,M003127,D00659,2026-06-12 03:57:26,2,700,66,30,664,Delivered,3,0,0,0,9.43,132.8,Medium
O0040738,C001867,R00441,M000163,D02307,2026-03-05 15:31:50,1,194,41,45,198,Delivered,15,0,0,0,21.13,39.6,Small
O0040739,C000037,R00882,M013880,D01502,2025-06-22 17:43:06,2,692,34,29,687,Delivered,17,0,1,0,4.91,137.4,Medium
O0040740,C000768,R00640,M007181,D03329,2026-03-12 02:29:55,2,396,28,36,404,Delivered,2,0,0,0,7.07,80.8,Medium
O0040741,C002104,R00078,M009489,D03639,2025-07-05 10:15:37,3,1062,5,22,1079,Delivered,10,0,1,0,0.47,215.8,Large
O0040742,C004608,R00517,M007128,D00944,2026-02-07 23:13:05,3,1974,94,51,1931,Delivered,23,0,1,0,4.76,386.2,Large
O0040743,C000081,R00267,M014779,D02874,2025-07-19 03:54:08,1,379,22,49,406,Delivered,3,0,1,0,5.8,81.2,Medium
O0040744,C001173,R01487,M013200,D00863,2026-02-13 09:52:53,4,1880,31,23,1872,Delivered,9,0,0,0,1.65,374.4,Large
O0040745,C002942,R00053,M001469,D01407,2026-03-19 04:26:31,4,2780,32,25,2773,Delivered,4,0,0,0,1.15,554.6,Large
O0040746,C002087,R00351,M002354,D03711,2026-04-24 19:55:06,3,1587,41,33,1579,Delivered,19,1,0,0,2.58,315.8,Large
O0040747,C000387,R01314,M001174,D00224,2026-01-31 02:16:40,4,1532,19,50,1563,Delivered,2,0,1,0,1.24,312.6,Large
O0040748,C002100,R00200,M003961,D02148,2025-08-15 05:15:56,2,996,59,56,993,Delivered,5,0,0,0,5.92,198.6,Large
O0040749,C000643,R00712,M009992,D03180,2025-07-30 22:37:30,4,416,81,47,382,Delivered,22,0,0,0,19.47,76.4,Small
O0040750,C004360,R00071,M008372,D03825,2025-11-02 03:24:33,4,1472,53,45,1464,Delivered,3,0,1,0,3.6,292.8,Large
O0040751,C004709,R01221,M003147,D01185,2026-03-17 22:41:48,1,244,32,39,251,Delivered,22,0,0,0,13.11,50.2,Small
O0040752,C004529,R00462,M002792,D02897,2025-10-18 12:30:01,2,1286,46,51,1291,Delivered,12,1,1,0,3.58,258.2,Large
O0040753,C001185,R01019,M001949,D01610,2026-03-05 18:39:40,4,2508,33,20,2495,Delivered,18,1,0,0,1.32,499.0,Large
O0040754,C001784,R01338,M003710,D02876,2026-06-03 14:34:42,1,417,55,30,392,Delivered,14,1,0,0,13.19,78.4,Small
O0040755,C001012,R00959,M008175,D03870,2026-05-25 17:40:28,2,1082,17,37,1102,Delivered,17,0,0,0,1.57,220.4,Large
O0040756,C001194,R01247,M000765,D01105,2025-09-19 15:50:00,3,1476,59,23,1440,Delivered,15,0,0,0,4.0,288.0,Large
O0040757,C001558,R00015,M013656,D03734,2025-12-02 18:48:54,4,1636,25,49,1660,Delivered,18,1,0,0,1.53,332.0,Large
O0040758,C002287,R00258,M005440,D00489,2026-05-17 14:02:13,4,548,18,56,586,Cancelled,14,1,1,1,3.28,117.2,Medium
O0040759,C000355,R00844,M002532,D00239,2025-09-05 18:06:30,3,387,0,21,408,Delivered,18,1,0,0,0.0,81.6,Medium
O0040760,C003020,R00018,M007413,D02051,2025-12-13 07:07:28,3,2001,58,36,1979,Delivered,7,0,1,0,2.9,395.8,Large
O0040761,C000623,R00577,M001686,D00893,2025-10-12 10:48:33,3,1407,91,25,1341,Delivered,10,0,1,0,6.47,268.2,Large
O0040762,C000471,R00428,M006386,D01151,2025-12-12 01:28:05,1,130,5,58,183,Delivered,1,0,0,0,3.85,36.6,Small
O0040763,C004432,R00595,M005736,D03189,2026-03-18 05:41:44,2,948,40,41,949,Delivered,5,0,0,0,4.22,189.8,Large
O0040764,C001402,R00480,M002573,D00522,2026-04-11 10:07:53,3,1503,17,39,1525,Cancelled,10,0,1,1,1.13,305.0,Large
O0040765,C001365,R00748,M005094,D00885,2026-04-08 04:20:46,2,770,36,47,781,Delivered,4,0,0,0,4.68,156.2,Medium
O0040766,C002328,R00067,M006234,D01675,2026-02-02 17:44:22,1,442,76,31,397,Delivered,17,0,0,0,17.19,79.4,Small
O0040767,C004581,R00373,M006743,D01150,2026-02-11 17:03:27,3,306,47,51,310,Delivered,17,0,0,0,15.36,62.0,Small
O0040768,C004780,R00246,M014354,D00861,2026-04-08 10:37:49,2,242,71,43,214,Delivered,10,0,0,0,29.34,42.8,Small
O0040769,C003223,R01073,M003700,D02675,2026-01-18 00:10:02,3,1587,45,24,1566,Delivered,0,0,1,0,2.84,313.2,Large
O0040770,C000400,R00167,M010677,D03626,2025-10-27 12:24:44,4,548,94,43,497,Delivered,12,1,0,0,17.15,99.4,Medium
O0040771,C001458,R00352,M013565,D02864,2025-06-29 19:50:14,1,532,1,24,555,Delivered,19,1,1,0,0.19,111.0,Medium
O0040772,C004253,R00681,M002302,D02067,2026-02-15 16:14:20,1,548,38,36,546,Delivered,16,0,1,0,6.93,109.2,Medium
O0040773,C000459,R00453,M002650,D00807,2025-09-07 06:45:52,1,141,45,34,130,Delivered,6,0,1,0,31.91,26.0,Small
O0040774,C000455,R00460,M003045,D01795,2025-06-28 07:06:30,4,1608,26,29,1611,Delivered,7,0,1,0,1.62,322.2,Large
O0040775,C004542,R00899,M009140,D03787,2026-02-04 14:05:06,1,458,64,40,434,Delivered,14,1,0,0,13.97,86.8,Medium
O0040776,C001821,R00342,M000428,D00011,2025-08-07 23:55:20,3,1842,41,47,1848,Delivered,23,0,0,0,2.23,369.6,Large
O0040777,C000348,R00403,M007563,D02833,2025-12-01 21:16:25,1,414,26,35,423,Delivered,21,1,0,0,6.28,84.6,Medium
O0040778,C003371,R00339,M001145,D02458,2026-01-09 12:14:29,4,2412,36,35,2411,Delivered,12,1,0,0,1.49,482.2,Large
O0040779,C000856,R01248,M009811,D02216,2025-07-08 11:17:01,1,116,39,24,101,Delivered,11,0,0,0,33.62,20.2,Small
O0040780,C003994,R00763,M014207,D01431,2026-05-21 14:10:03,1,594,26,35,603,Delivered,14,1,0,0,4.38,120.6,Medium
O0040781,C003864,R00905,M002572,D01529,2025-09-23 07:02:58,2,432,29,32,435,Delivered,7,0,0,0,6.71,87.0,Medium
O0040782,C001957,R00463,M003580,D01550,2026-01-24 08:22:37,3,741,16,20,745,Delivered,8,0,1,0,2.16,149.0,Medium
O0040783,C004126,R00375,M002804,D03619,2025-06-25 08:42:03,4,2756,46,21,2731,Delivered,8,0,0,0,1.67,546.2,Large
O0040784,C001651,R00331,M008003,D02127,2026-05-18 15:46:26,3,1677,29,42,1690,Delivered,15,0,0,0,1.73,338.0,Large
O0040785,C003561,R00470,M005385,D03501,2025-07-28 04:15:46,4,344,70,20,294,Delivered,4,0,0,0,20.35,58.8,Small
O0040786,C004989,R00693,M008933,D01937,2026-05-12 18:31:43,2,856,35,41,862,Delivered,18,1,0,0,4.09,172.4,Medium
O0040787,C002422,R00587,M014257,D03569,2025-11-20 11:24:48,3,1128,54,37,1111,Delivered,11,0,0,0,4.79,222.2,Large
O0040788,C003977,R00143,M013326,D01651,2026-01-05 01:53:09,2,754,15,24,763,Delivered,1,0,0,0,1.99,152.6,Medium
O0040789,C000058,R00769,M010112,D01516,2026-02-19 13:18:25,4,2264,49,59,2274,Delivered,13,1,0,0,2.16,454.8,Large
O0040790,C004649,R00394,M000424,D03133,2025-11-12 22:09:19,4,2012,63,56,2005,Delivered,22,0,0,0,3.13,401.0,Large
O0040791,C003010,R00291,M007060,D00310,2025-08-02 08:56:46,4,2704,32,47,2719,Delivered,8,0,1,0,1.18,543.8,Large
O0040792,C002982,R00674,M005815,D03469,2025-09-25 17:55:48,3,390,45,43,388,Delivered,17,0,0,0,11.54,77.6,Small
O0040793,C001167,R01250,M013414,D03010,2026-06-15 12:31:32,2,820,48,51,823,Delivered,12,1,0,0,5.85,164.6,Medium
O0040794,C003580,R00386,M010759,D01198,2026-01-08 17:13:27,3,450,41,21,430,Cancelled,17,0,0,1,9.11,86.0,Medium
O0040795,C001673,R00664,M002384,D00950,2026-01-27 09:18:52,4,1980,54,50,1976,Delivered,9,0,0,0,2.73,395.2,Large
O0040796,C003922,R00874,M001449,D02617,2025-12-27 07:23:22,1,290,17,57,330,Delivered,7,0,1,0,5.86,66.0,Small
O0040797,C004369,R00384,M003579,D02195,2025-09-28 20:26:19,3,744,45,38,737,Delivered,20,1,1,0,6.05,147.4,Medium
O0040798,C004578,R01290,M010860,D03162,2025-10-12 01:35:31,2,788,98,22,712,Delivered,1,0,1,0,12.44,142.4,Medium
O0040799,C000503,R00687,M012778,D02900,2025-10-20 23:40:14,4,1288,37,44,1295,Delivered,23,0,0,0,2.87,259.0,Large
O0040800,C004287,R01344,M007345,D00652,2025-09-29 23:51:49,3,1830,55,46,1821,Delivered,23,0,0,0,3.01,364.2,Large
O0040801,C002565,R01445,M002995,D01681,2025-09-06 07:08:28,2,940,39,49,950,Delivered,7,0,1,0,4.15,190.0,Large
O0040802,C002452,R00322,M007998,D00359,2025-09-22 00:55:36,3,1011,33,32,1010,Cancelled,0,0,0,1,3.26,202.0,Large
O0040803,C003367,R00225,M002795,D03702,2026-05-25 15:02:43,1,223,28,47,242,Delivered,15,0,0,0,12.56,48.4,Small
O0040804,C004628,R01135,M000555,D03811,2025-07-08 04:17:53,3,453,57,55,451,Delivered,4,0,0,0,12.58,90.2,Medium
O0040805,C001032,R00640,M007181,D01385,2025-12-10 13:36:57,4,792,20,57,829,Delivered,13,1,0,0,2.53,165.8,Medium
O0040806,C000827,R00500,M005678,D03128,2026-01-07 13:40:59,4,2292,13,30,2309,Delivered,13,1,0,0,0.57,461.8,Large
O0040807,C003107,R00086,M011028,D00574,2026-05-04 04:09:53,2,1164,55,27,1136,Delivered,4,0,0,0,4.73,227.2,Large
O0040808,C004942,R01316,M008858,D01478,2025-06-30 10:56:58,3,528,30,26,524,Delivered,10,0,0,0,5.68,104.8,Medium
O0040809,C002988,R00767,M007955,D00295,2026-03-23 00:43:24,2,366,76,48,338,Delivered,0,0,0,0,20.77,67.6,Small
O0040810,C001371,R00160,M014491,D00531,2025-10-29 08:03:11,1,106,44,27,89,Delivered,8,0,0,0,41.51,17.8,Small
O0040811,C004191,R00971,M012359,D00264,2026-01-30 01:53:06,3,867,70,54,851,Delivered,1,0,0,0,8.07,170.2,Medium
O0040812,C002534,R01370,M011536,D03295,2026-06-17 15:03:34,4,652,57,28,623,Delivered,15,0,0,0,8.74,124.6,Medium
O0040813,C001524,R00098,M010491,D01459,2025-09-06 21:55:20,2,932,30,47,949,Delivered,21,1,1,0,3.22,189.8,Large
O0040814,C004348,R01282,M011675,D02595,2025-10-29 14:54:36,3,597,54,28,571,Delivered,14,1,0,0,9.05,114.2,Medium
O0040815,C000607,R00130,M008047,D03693,2025-08-06 06:47:35,2,846,13,31,864,Delivered,6,0,0,0,1.54,172.8,Medium
O0040816,C003165,R00912,M005831,D03375,2025-11-03 20:40:04,3,288,31,39,296,Delivered,20,1,0,0,10.76,59.2,Small
O0040817,C001473,R00313,M007722,D02497,2026-04-27 16:06:01,3,561,12,57,606,Delivered,16,0,0,0,2.14,121.2,Medium
O0040818,C000153,R00696,M008721,D03566,2025-09-17 10:44:05,2,162,98,40,104,Delivered,10,0,0,0,60.49,20.8,Small
O0040819,C004427,R01364,M006603,D03540,2026-05-11 07:21:13,1,474,24,38,488,Delivered,7,0,0,0,5.06,97.6,Medium
O0040820,C002707,R00046,M012375,D00681,2025-11-14 08:53:57,2,746,84,59,721,Delivered,8,0,0,0,11.26,144.2,Medium
O0040821,C002018,R00641,M014321,D00049,2026-03-28 17:42:04,1,153,7,39,185,Delivered,17,0,1,0,4.58,37.0,Small
O0040822,C002457,R00963,M008451,D03968,2026-04-08 06:43:12,4,456,17,60,499,Delivered,6,0,0,0,3.73,99.8,Medium
O0040823,C004864,R00982,M006178,D03025,2026-03-25 20:23:25,1,384,13,27,398,Delivered,20,1,0,0,3.39,79.6,Small
O0040824,C001537,R00986,M014793,D01683,2026-05-26 13:00:34,3,1785,30,59,1814,Delivered,13,1,0,0,1.68,362.8,Large
O0040825,C000497,R00441,M000163,D02364,2026-05-25 14:49:36,4,776,20,27,783,Delivered,14,1,0,0,2.58,156.6,Medium
O0040826,C003356,R00930,M004983,D03768,2026-03-27 13:05:11,2,1230,53,55,1232,Delivered,13,1,0,0,4.31,246.4,Large
O0040827,C004656,R01291,M003043,D02071,2025-12-13 12:54:06,4,856,20,38,874,Delivered,12,1,1,0,2.34,174.8,Medium
O0040828,C000819,R01054,M013941,D01749,2025-10-26 17:05:05,2,342,65,48,325,Delivered,17,0,1,0,19.01,65.0,Small
O0040829,C003762,R01033,M013137,D01452,2025-11-27 20:34:52,3,273,24,60,309,Delivered,20,1,0,0,8.79,61.8,Small
O0040830,C003792,R00015,M000918,D03977,2026-06-06 02:20:10,2,550,45,44,549,Delivered,2,0,1,0,8.18,109.8,Medium
O0040831,C004258,R01230,M014777,D00892,2025-07-17 00:38:31,1,566,13,26,579,Delivered,0,0,0,0,2.3,115.8,Medium
O0040832,C003571,R01373,M000298,D03547,2026-02-01 19:34:00,1,465,54,21,432,Delivered,19,1,1,0,11.61,86.4,Medium
O0040833,C004340,R01100,M009161,D00824,2026-01-12 02:24:55,1,305,23,34,316,Delivered,2,0,0,0,7.54,63.2,Small
O0040834,C003032,R00548,M006211,D03557,2026-02-08 21:24:03,4,2364,11,25,2378,Delivered,21,1,1,0,0.47,475.6,Large
O0040835,C001438,R00984,M012399,D01938,2025-12-18 10:49:02,2,180,26,21,175,Delivered,10,0,0,0,14.44,35.0,Small
O0040836,C002247,R00172,M012654,D03701,2026-05-19 00:02:32,4,2144,72,35,2107,Cancelled,0,0,0,1,3.36,421.4,Large
O0040837,C001733,R00082,M012108,D03224,2025-08-24 00:01:28,2,1344,31,37,1350,Delivered,0,0,1,0,2.31,270.0,Large
O0040838,C001352,R00390,M013282,D00144,2026-02-28 07:07:58,4,472,65,35,442,Delivered,7,0,1,0,13.77,88.4,Medium
O0040839,C001292,R00998,M004396,D00016,2026-05-25 00:26:59,2,1350,38,30,1342,Delivered,0,0,0,0,2.81,268.4,Large
O0040840,C000150,R00946,M004455,D01906,2025-12-27 18:54:17,2,1304,53,44,1295,Delivered,18,1,1,0,4.06,259.0,Large
O0040841,C001635,R01002,M014459,D02148,2025-07-21 09:25:52,4,664,59,30,635,Delivered,9,0,0,0,8.89,127.0,Medium
O0040842,C003390,R00392,M002625,D01170,2025-11-16 17:25:54,1,436,42,41,435,Delivered,17,0,1,0,9.63,87.0,Medium
O0040843,C003966,R00926,M012488,D01650,2026-01-15 19:10:56,2,214,0,39,253,Delivered,19,1,0,0,0.0,50.6,Small
O0040844,C001853,R00935,M011623,D02916,2025-09-12 02:55:14,1,98,15,27,110,Delivered,2,0,0,0,15.31,22.0,Small
O0040845,C000080,R01023,M002209,D03953,2025-12-27 02:11:23,4,656,49,44,651,Delivered,2,0,1,0,7.47,130.2,Medium
O0040846,C001151,R00832,M003134,D03766,2026-01-15 13:56:06,3,1026,25,42,1043,Delivered,13,1,0,0,2.44,208.6,Large
O0040847,C003569,R00098,M010491,D01403,2026-04-29 17:09:54,1,466,70,32,428,Delivered,17,0,0,0,15.02,85.6,Medium
O0040848,C002831,R00734,M004198,D02086,2026-02-02 12:21:35,1,399,35,51,415,Delivered,12,1,0,0,8.77,83.0,Medium
O0040849,C002001,R00844,M000726,D03059,2025-09-20 17:32:32,3,1056,9,39,1086,Delivered,17,0,1,0,0.85,217.2,Large
O0040850,C002300,R01324,M005643,D00786,2026-01-14 11:24:36,2,864,88,24,800,Delivered,11,0,0,0,10.19,160.0,Medium
O0040851,C003621,R00077,M005406,D03305,2026-06-08 23:05:57,4,1464,9,49,1504,Delivered,23,0,0,0,0.61,300.8,Large
O0040852,C002193,R00083,M011165,D02860,2026-05-10 03:00:36,4,624,18,50,656,Delivered,3,0,1,0,2.88,131.2,Medium
O0040853,C001480,R00504,M012096,D00334,2025-12-22 04:11:53,2,1080,3,59,1136,Delivered,4,0,0,0,0.28,227.2,Large
O0040854,C002916,R01389,M001685,D02990,2025-07-24 11:52:38,1,682,9,43,716,Delivered,11,0,0,0,1.32,143.2,Medium
O0040855,C004136,R00602,M010532,D00141,2025-11-11 04:12:01,2,1118,57,28,1089,Delivered,4,0,0,0,5.1,217.8,Large
O0040856,C000539,R00575,M010150,D03289,2026-02-09 08:29:06,3,1632,29,47,1650,Delivered,8,0,0,0,1.78,330.0,Large
O0040857,C001426,R00140,M012383,D00917,2026-03-03 02:19:11,2,1106,25,58,1139,Delivered,2,0,0,0,2.26,227.8,Large
O0040858,C000199,R00379,M002827,D01198,2025-10-12 06:37:30,4,2476,40,60,2496,Delivered,6,0,1,0,1.62,499.2,Large
O0040859,C002831,R00284,M010807,D00336,2026-03-18 01:43:34,2,258,84,50,224,Delivered,1,0,0,0,32.56,44.8,Small
O0040860,C003146,R01451,M000941,D03661,2025-12-10 17:30:52,1,158,32,51,177,Delivered,17,0,0,0,20.25,35.4,Small
O0040861,C004690,R00561,M008818,D02996,2025-08-10 18:53:24,2,296,19,50,327,Delivered,18,1,1,0,6.42,65.4,Small
O0040862,C001719,R01490,M004173,D00885,2025-07-04 10:38:03,1,183,20,45,208,Delivered,10,0,0,0,10.93,41.6,Small
O0040863,C004294,R00079,M002450,D00132,2025-12-10 16:42:13,1,211,61,31,181,Delivered,16,0,0,0,28.91,36.2,Small
O0040864,C002595,R01171,M008410,D00249,2025-12-15 22:31:52,1,213,53,30,190,Delivered,22,0,0,0,24.88,38.0,Small
O0040865,C002057,R00376,M008550,D00370,2026-05-14 21:54:04,2,1020,73,27,974,Delivered,21,1,0,0,7.16,194.8,Large
O0040866,C003324,R01112,M005498,D03135,2026-05-05 01:08:54,1,626,78,46,594,Delivered,1,0,0,0,12.46,118.8,Medium
O0040867,C003154,R00670,M003588,D01595,2025-09-28 13:45:41,1,236,81,60,215,Delivered,13,1,1,0,34.32,43.0,Small
O0040868,C001308,R00165,M003545,D03141,2026-05-01 14:22:22,1,354,45,23,332,Delivered,14,1,0,0,12.71,66.4,Small
O0040869,C003045,R00932,M008156,D00756,2025-07-03 01:08:47,2,1268,38,39,1269,Delivered,1,0,0,0,3.0,253.8,Large
O0040870,C003215,R00203,M012173,D01190,2026-04-04 02:19:14,1,365,14,27,378,Delivered,2,0,1,0,3.84,75.6,Small
O0040871,C000456,R00284,M010807,D03870,2026-03-16 07:03:56,2,258,51,56,263,Delivered,7,0,0,0,19.77,52.6,Small
O0040872,C003802,R00371,M000654,D00657,2025-06-20 07:02:08,2,936,92,36,880,Delivered,7,0,0,0,9.83,176.0,Medium
O0040873,C000386,R00999,M013451,D03526,2025-07-12 12:05:23,2,474,73,32,433,Delivered,12,1,1,0,15.4,86.6,Medium
O0040874,C003228,R00895,M008347,D01221,2025-12-27 05:45:30,2,738,44,40,734,Delivered,5,0,1,0,5.96,146.8,Medium
O0040875,C000054,R00183,M006685,D02279,2025-09-17 00:28:44,1,587,52,34,569,Delivered,0,0,0,0,8.86,113.8,Medium
O0040876,C000803,R00223,M010592,D02033,2025-08-19 10:45:38,4,384,24,40,400,Delivered,10,0,0,0,6.25,80.0,Small
O0040877,C001965,R00834,M013755,D01307,2025-08-15 22:19:22,1,610,14,50,646,Delivered,22,0,0,0,2.3,129.2,Medium
O0040878,C003697,R00700,M004294,D03534,2026-02-04 03:02:31,4,2500,11,58,2547,Delivered,3,0,0,0,0.44,509.4,Large
O0040879,C001162,R01276,M013410,D02936,2026-01-30 06:25:05,3,723,26,23,720,Delivered,6,0,0,0,3.6,144.0,Medium
O0040880,C003278,R00469,M006459,D01334,2025-11-17 13:35:39,4,1388,16,44,1416,Delivered,13,1,0,0,1.15,283.2,Large
O0040881,C002821,R00119,M013803,D00210,2025-11-19 10:50:02,4,2396,86,42,2352,Delivered,10,0,0,0,3.59,470.4,Large
O0040882,C003120,R01092,M013199,D03107,2026-05-26 09:24:06,2,630,30,49,649,Delivered,9,0,0,0,4.76,129.8,Medium
O0040883,C000194,R00286,M008396,D03494,2026-04-04 03:05:21,2,1264,83,43,1224,Delivered,3,0,1,0,6.57,244.8,Large
O0040884,C002533,R00528,M013985,D02916,2025-11-22 05:55:30,1,436,90,50,396,Delivered,5,0,1,0,20.64,79.2,Small
O0040885,C004948,R00559,M013515,D03664,2025-12-03 08:53:33,4,2452,16,43,2479,Delivered,8,0,0,0,0.65,495.8,Large
O0040886,C001861,R01457,M003994,D02949,2025-12-31 21:00:09,2,244,79,56,221,Delivered,21,1,0,0,32.38,44.2,Small
O0040887,C002686,R01098,M004337,D01485,2025-09-27 17:49:53,1,542,35,56,563,Delivered,17,0,1,0,6.46,112.6,Medium
O0040888,C004570,R00578,M006675,D02684,2025-12-10 17:41:59,3,1095,61,32,1066,Delivered,17,0,0,0,5.57,213.2,Large
O0040889,C003763,R00716,M008783,D00287,2025-07-28 00:31:59,4,1756,50,41,1747,Delivered,0,0,0,0,2.85,349.4,Large
O0040890,C003970,R01419,M010841,D00362,2026-04-03 23:52:23,2,808,50,38,796,Delivered,23,0,0,0,6.19,159.2,Medium
O0040891,C002478,R00004,M013537,D01154,2025-09-30 13:33:20,4,1592,3,44,1633,Delivered,13,1,0,0,0.19,326.6,Large
O0040892,C004225,R01425,M004617,D02688,2026-03-12 21:21:20,4,2184,17,20,2187,Delivered,21,1,0,0,0.78,437.4,Large
O0040893,C001630,R00500,M003031,D03950,2025-12-19 18:46:08,1,559,89,26,496,Delivered,18,1,0,0,15.92,99.2,Medium
