item_id,restaurant_id,cuisine_type,item_name,price,preparation_time
M011051,R01026,Pizza,Margherita Pizza,290,22
M011052,R00883,South Indian,Pongal,163,17
M011053,R00163,Burger,Chicken Burger,307,30
M011054,R00158,Biryani,Mutton Biryani,207,18
M011055,R01289,Chinese,Spring Roll,679,24
M011056,R00230,North Indian,Butter Naan,676,15
M011057,R01323,Beverages,Lemon Juice,486,39
M011058,R00235,North Indian,Chole Bhature,607,28
M011059,R00550,Biryani,Veg Biryani,425,26
M011060,R01413,Pizza,Margherita Pizza,143,38
M011061,R00059,Burger,Chicken Burger,124,27
M011062,R00810,North Indian,Dal Makhani,656,30
M011063,R00710,Biryani,Paneer Biryani,128,32
M011064,R01476,Pizza,Margherita Pizza,362,44
M011065,R00970,South Indian,Vada,588,44
M011066,R01178,Biryani,Mutton Biryani,591,13
M011067,R00135,Chinese,Noodles,439,20
M011068,R01484,South Indian,Vada,206,37
M011069,R01482,Biryani,Veg Biryani,443,35
M011070,R00273,Biryani,Chicken Biryani,234,37
M011071,R00885,Burger,Veg Burger,231,38
M011072,R00909,North Indian,Dal Makhani,626,44
M011073,R01130,North Indian,Paneer Butter Masala,698,10
M011074,R00534,Chinese,Spring Roll,667,17
M011075,R00756,Burger,Cheese Burger,589,14
M011076,R01140,Beverages,Cold Coffee,328,41
M011077,R00429,Biryani,Mutton Biryani,465,36
M011078,R00701,North Indian,Paneer Butter Masala,327,19
M011079,R00441,North Indian,Butter Naan,152,42
M011080,R00327,Biryani,Paneer Biryani,569,30
M011081,R01284,North Indian,Paneer Butter Masala,169,39
M011082,R00509,Biryani,Chicken Biryani,553,25
M011083,R01233,Biryani,Chicken Biryani,674,38
M011084,R00907,Desserts,Ice Cream,612,11
M011085,R01261,Chinese,Spring Roll,344,28
M011086,R00473,North Indian,Paneer Butter Masala,135,32
M011087,R00421,Biryani,Chicken Biryani,325,39
M011088,R01149,Biryani,Mutton Biryani,413,16
M011089,R01181,Pizza,Farmhouse Pizza,199,29
M011090,R00827,Biryani,Chicken Biryani,307,23
M011091,R00380,Healthy Foods,Salad Bowl,640,23
M011092,R01081,South Indian,Masala Dosa,397,25
M011093,R01053,Biryani,Chicken Biryani,179,24
M011094,R00627,North Indian,Butter Naan,645,44
M011095,R00097,South Indian,Vada,690,28
M011096,R01306,Healthy Foods,Salad Bowl,515,42
M011097,R00304,South Indian,Masala Dosa,635,10
M011098,R01371,Chinese,Noodles,92,10
M011099,R00231,Burger,Chicken Burger,664,30
M011100,R01363,Biryani,Veg Biryani,619,43
M011101,R01385,Chinese,Spring Roll,505,20
M011102,R00496,North Indian,Paneer Butter Masala,127,18
M011103,R00702,South Indian,Uttapam,125,22
M011104,R01040,Burger,Veg Burger,448,40
M011105,R00156,South Indian,Pongal,342,12
M011106,R00278,South Indian,Idli,537,24
M011107,R01227,South Indian,Idli,580,45
M011108,R00379,Biryani,Chicken Biryani,245,25
M011109,R01186,Biryani,Paneer Biryani,543,14
M011110,R00458,Biryani,Chicken Biryani,431,16
M011111,R00454,South Indian,Pongal,204,32
M011112,R01182,South Indian,Idli,442,42
M011113,R00380,Healthy Foods,Salad Bowl,251,33
M011114,R01253,North Indian,Chole Bhature,490,15
M011115,R00885,Burger,Cheese Burger,452,16
M011116,R00726,Pizza,Farmhouse Pizza,202,37
M011117,R00602,Chinese,Fried Rice,309,20
M011118,R00039,South Indian,Pongal,401,15
M011119,R00440,South Indian,Pongal,537,22
M011120,R00832,North Indian,Chole Bhature,576,36
M011121,R00695,South Indian,Idli,319,20
M011122,R00701,North Indian,Dal Makhani,389,35
M011123,R01027,Biryani,Paneer Biryani,116,43
M011124,R01413,Pizza,Margherita Pizza,236,38
M011125,R00046,North Indian,Chole Bhature,310,35
M011126,R00494,Burger,Chicken Burger,290,42
M011127,R00466,South Indian,Pongal,139,14
M011128,R01219,Healthy Foods,Salad Bowl,124,43
M011129,R00055,Biryani,Chicken Biryani,311,22
M011130,R00842,South Indian,Idli,278,34
M011131,R00027,Burger,Chicken Burger,415,43
M011132,R00518,Pizza,Pepperoni Pizza,303,21
M011133,R01322,Burger,Veg Burger,370,32
M011134,R01188,North Indian,Paneer Butter Masala,294,27
M011135,R00307,South Indian,Uttapam,93,13
M011136,R00662,Biryani,Veg Biryani,149,19
M011137,R00905,Biryani,Paneer Biryani,225,12
M011138,R00830,Biryani,Chicken Biryani,372,35
M011139,R00839,Biryani,Mutton Biryani,289,40
M011140,R00247,South Indian,Vada,217,39
M011141,R00391,South Indian,Pongal,292,14
M011142,R01431,North Indian,Dal Makhani,565,42
M011143,R00698,North Indian,Dal Makhani,645,29
M011144,R00111,Burger,Chicken Burger,255,16
M011145,R00845,South Indian,Idli,298,13
M011146,R00451,North Indian,Butter Naan,384,12
M011147,R00079,Healthy Foods,Grilled Chicken,331,23
M011148,R01289,Chinese,Manchurian,358,42
M011149,R00742,Chinese,Noodles,221,25
M011150,R00274,South Indian,Vada,672,13
M011151,R00927,North Indian,Dal Makhani,408,23
M011152,R00396,Burger,Veg Burger,522,13
M011153,R01081,South Indian,Pongal,459,44
M011154,R01336,Burger,Veg Burger,156,11
M011155,R01042,South Indian,Masala Dosa,578,14
M011156,R00814,Pizza,Margherita Pizza,572,12
M011157,R00122,South Indian,Idli,148,22
M011158,R01138,Healthy Foods,Salad Bowl,575,44
M011159,R00116,Pizza,Margherita Pizza,316,41
M011160,R01178,Biryani,Paneer Biryani,120,31
M011161,R00234,Pizza,Farmhouse Pizza,413,16
M011162,R00117,South Indian,Vada,369,10
M011163,R00223,Beverages,Mojito,313,21
M011164,R00223,Beverages,Mojito,444,23
M011165,R00083,North Indian,Butter Naan,156,45
M011166,R00773,North Indian,Paneer Butter Masala,664,41
M011167,R00679,South Indian,Masala Dosa,383,45
M011168,R00328,Biryani,Veg Biryani,490,28
M011169,R00348,South Indian,Idli,262,44
M011170,R00508,South Indian,Vada,243,29
M011171,R01257,South Indian,Uttapam,82,42
M011172,R00029,Biryani,Mutton Biryani,117,25
M011173,R00484,Chinese,Noodles,181,33
M011174,R00134,Pizza,Veg Pizza,617,25
M011175,R00739,South Indian,Masala Dosa,344,15
M011176,R00448,Burger,Cheese Burger,628,27
M011177,R00637,South Indian,Idli,241,13
M011178,R01245,Pizza,Veg Pizza,356,32
M011179,R00752,Burger,Veg Burger,409,30
M011180,R01212,South Indian,Pongal,563,27
M011181,R00160,South Indian,Vada,408,13
M011182,R00202,Biryani,Veg Biryani,488,45
M011183,R01424,Burger,Veg Burger,536,13
M011184,R00229,North Indian,Butter Naan,307,28
M011185,R01056,Burger,Veg Burger,236,41
M011186,R01067,North Indian,Butter Naan,304,34
M011187,R00889,South Indian,Vada,112,24
M011188,R01404,South Indian,Pongal,363,43
M011189,R01060,Burger,Veg Burger,454,25
M011190,R00996,Biryani,Veg Biryani,571,16
M011191,R00342,Burger,Veg Burger,236,12
M011192,R00549,Chinese,Spring Roll,162,31
M011193,R00516,South Indian,Pongal,150,45
M011194,R00927,North Indian,Chole Bhature,218,43
M011195,R00249,North Indian,Butter Naan,428,35
M011196,R01064,North Indian,Dal Makhani,266,21
M011197,R01308,North Indian,Dal Makhani,603,20
M011198,R01382,Pizza,Margherita Pizza,104,19
M011199,R00213,South Indian,Pongal,410,36
M011200,R00840,North Indian,Butter Naan,328,40
M011201,R00469,Chinese,Noodles,125,37
M011202,R00675,South Indian,Idli,249,33
M011203,R00253,Pizza,Veg Pizza,485,24
M011204,R01309,Burger,Cheese Burger,185,14
M011205,R00328,Biryani,Chicken Biryani,362,19
M011206,R00256,Biryani,Veg Biryani,672,34
M011207,R01243,Chinese,Fried Rice,331,42
M011208,R01030,Desserts,Ice Cream,186,13
M011209,R01033,Beverages,Lemon Juice,257,28
M011210,R01441,Biryani,Mutton Biryani,98,13
M011211,R00081,Biryani,Veg Biryani,700,44
M011212,R01142,Pizza,Farmhouse Pizza,321,38
M011213,R00713,Healthy Foods,Salad Bowl,612,27
M011214,R00751,Chinese,Fried Rice,631,44
M011215,R00591,Chinese,Fried Rice,699,40
M011216,R01412,Pizza,Veg Pizza,330,42
M011217,R00458,Biryani,Chicken Biryani,163,34
M011218,R00520,North Indian,Chole Bhature,410,17
M011219,R00978,Burger,Veg Burger,103,15
M011220,R01140,Beverages,Lemon Juice,116,35
M011221,R00688,Healthy Foods,Salad Bowl,582,42
M011222,R00060,South Indian,Masala Dosa,116,25
M011223,R00636,Biryani,Veg Biryani,660,18
M011224,R00702,South Indian,Uttapam,370,22
M011225,R01059,South Indian,Pongal,670,26
M011226,R00043,Pizza,Pepperoni Pizza,100,25
M011227,R01076,Healthy Foods,Grilled Chicken,396,26
M011228,R00792,Burger,Veg Burger,650,32
M011229,R01206,Chinese,Manchurian,99,35
M011230,R01300,South Indian,Masala Dosa,310,17
M011231,R00699,South Indian,Pongal,312,11
M011232,R00618,South Indian,Idli,391,44
M011233,R00066,North Indian,Butter Naan,682,34
M011234,R00841,Pizza,Farmhouse Pizza,460,23
M011235,R00834,Healthy Foods,Grilled Chicken,474,26
M011236,R00012,North Indian,Dal Makhani,466,34
M011237,R01281,Biryani,Paneer Biryani,206,45
M011238,R00775,South Indian,Uttapam,185,20
M011239,R01185,North Indian,Butter Naan,101,25
M011240,R01040,Burger,Veg Burger,532,38
M011241,R00546,North Indian,Dal Makhani,157,23
M011242,R00601,South Indian,Uttapam,254,43
M011243,R00700,Biryani,Paneer Biryani,148,16
M011244,R01465,Burger,Cheese Burger,417,12
M011245,R00807,Chinese,Manchurian,434,43
M011246,R01345,North Indian,Paneer Butter Masala,633,20
M011247,R00221,North Indian,Butter Naan,116,43
M011248,R00993,North Indian,Butter Naan,489,30
M011249,R01310,Biryani,Paneer Biryani,469,36
M011250,R01348,Healthy Foods,Grilled Chicken,684,28
M011251,R01138,Healthy Foods,Protein Bowl,168,45
M011252,R00071,South Indian,Pongal,255,11
M011253,R00562,Biryani,Mutton Biryani,691,31
M011254,R00041,South Indian,Pongal,188,16
M011255,R00930,Biryani,Paneer Biryani,259,18
M011256,R00915,North Indian,Dal Makhani,462,42
M011257,R01172,Biryani,Mutton Biryani,548,16
M011258,R00761,Burger,Chicken Burger,458,38
M011259,R01220,Healthy Foods,Salad Bowl,569,43
M011260,R01359,Healthy Foods,Grilled Chicken,415,28
M011261,R01035,Chinese,Manchurian,563,22
M011262,R01102,Chinese,Noodles,332,27
M011263,R00393,Chinese,Spring Roll,665,42
M011264,R01161,Biryani,Paneer Biryani,179,41
M011265,R01231,Biryani,Mutton Biryani,239,37
M011266,R00009,North Indian,Chole Bhature,641,18
M011267,R00668,South Indian,Masala Dosa,683,34
M011268,R00217,Healthy Foods,Protein Bowl,562,40
M011269,R00681,South Indian,Idli,486,35
M011270,R01106,Burger,Cheese Burger,335,45
M011271,R00220,Biryani,Mutton Biryani,224,32
M011272,R00258,Chinese,Manchurian,209,35
M011273,R01436,South Indian,Pongal,325,33
M011274,R01081,South Indian,Masala Dosa,465,38
M011275,R00554,Pizza,Veg Pizza,339,10
M011276,R00647,North Indian,Butter Naan,553,23
M011277,R00608,Chinese,Noodles,439,33
M011278,R01236,North Indian,Dal Makhani,519,31
M011279,R01395,South Indian,Pongal,299,17
M011280,R00213,South Indian,Uttapam,509,18
M011281,R01489,Biryani,Paneer Biryani,380,39
M011282,R00961,Biryani,Paneer Biryani,408,16
M011283,R01477,Biryani,Paneer Biryani,102,17
M011284,R01153,Biryani,Chicken Biryani,478,23
M011285,R01342,Biryani,Mutton Biryani,216,19
M011286,R00172,Chinese,Manchurian,241,39
M011287,R00237,Biryani,Veg Biryani,295,35
M011288,R00023,Biryani,Veg Biryani,106,20
M011289,R00663,Chinese,Noodles,450,24
M011290,R00405,Pizza,Veg Pizza,311,31
M011291,R00438,Desserts,Chocolate Cake,611,20
M011292,R01364,Pizza,Veg Pizza,114,26
M011293,R01216,South Indian,Pongal,415,32
M011294,R00485,North Indian,Chole Bhature,560,19
M011295,R01369,Burger,Veg Burger,213,31
M011296,R00366,Chinese,Spring Roll,154,27
M011297,R00089,Chinese,Spring Roll,152,34
M011298,R00075,North Indian,Paneer Butter Masala,472,38
M011299,R00343,South Indian,Vada,406,44
M011300,R00998,Chinese,Noodles,576,15
M011301,R00982,Burger,Veg Burger,492,18
M011302,R00321,North Indian,Paneer Butter Masala,674,45
M011303,R00248,North Indian,Butter Naan,560,19
M011304,R00418,Biryani,Veg Biryani,326,10
M011305,R00427,Pizza,Pepperoni Pizza,395,44
M011306,R00241,Biryani,Chicken Biryani,275,40
M011307,R01470,Biryani,Veg Biryani,150,44
M011308,R00868,Chinese,Manchurian,338,14
M011309,R01441,Biryani,Chicken Biryani,668,39
M011310,R01002,Pizza,Veg Pizza,594,40
M011311,R00252,Chinese,Manchurian,403,41
M011312,R00230,North Indian,Chole Bhature,513,41
M011313,R00941,Pizza,Farmhouse Pizza,128,16
M011314,R00915,North Indian,Chole Bhature,502,26
M011315,R00249,North Indian,Chole Bhature,316,33
M011316,R00506,Chinese,Fried Rice,186,10
M011317,R00885,Burger,Chicken Burger,158,36
M011318,R00837,Biryani,Veg Biryani,416,25
M011319,R00446,Healthy Foods,Protein Bowl,384,33
M011320,R00760,Healthy Foods,Salad Bowl,356,24
M011321,R00843,Burger,Veg Burger,420,25
M011322,R00301,South Indian,Pongal,335,17
M011323,R00136,North Indian,Paneer Butter Masala,354,24
M011324,R00915,North Indian,Butter Naan,453,40
M011325,R00010,North Indian,Dal Makhani,401,27
M011326,R01125,North Indian,Butter Naan,255,41
M011327,R00404,Pizza,Veg Pizza,288,38
M011328,R00280,Healthy Foods,Salad Bowl,539,28
M011329,R00026,North Indian,Dal Makhani,619,31
M011330,R01156,South Indian,Vada,583,43
M011331,R00735,Burger,Chicken Burger,681,37
M011332,R00017,Desserts,Brownie,106,12
M011333,R00394,Biryani,Paneer Biryani,227,32
M011334,R01043,Burger,Veg Burger,348,38
M011335,R01269,Chinese,Spring Roll,140,36
M011336,R00975,Desserts,Chocolate Cake,94,12
M011337,R00201,Biryani,Paneer Biryani,305,17
M011338,R00469,Chinese,Manchurian,541,40
M011339,R01191,South Indian,Masala Dosa,149,21
M011340,R01006,Burger,Cheese Burger,174,27
M011341,R01492,Chinese,Spring Roll,327,45
M011342,R00189,Biryani,Chicken Biryani,306,11
M011343,R00921,North Indian,Chole Bhature,328,38
M011344,R00942,Burger,Chicken Burger,80,31
M011345,R00218,Biryani,Paneer Biryani,463,12
M011346,R01445,Biryani,Paneer Biryani,697,23
M011347,R00409,South Indian,Masala Dosa,694,21
M011348,R01456,Beverages,Cold Coffee,110,28
M011349,R00373,Pizza,Pepperoni Pizza,170,33
M011350,R01263,South Indian,Masala Dosa,296,21
M011351,R00938,Biryani,Chicken Biryani,201,29
M011352,R01225,Biryani,Veg Biryani,163,44
M011353,R00023,Biryani,Chicken Biryani,456,27
M011354,R00101,Chinese,Noodles,580,39
M011355,R00634,Burger,Veg Burger,640,45
M011356,R00924,South Indian,Uttapam,391,22
M011357,R00187,North Indian,Paneer Butter Masala,285,21
M011358,R01491,Biryani,Chicken Biryani,172,37
M011359,R00916,South Indian,Uttapam,643,29
M011360,R00623,South Indian,Idli,347,28
M011361,R01361,South Indian,Masala Dosa,530,18
M011362,R00161,Pizza,Margherita Pizza,429,32
M011363,R01398,South Indian,Vada,108,32
M011364,R00718,North Indian,Chole Bhature,226,15
M011365,R00446,Healthy Foods,Salad Bowl,456,21
M011366,R01266,Pizza,Veg Pizza,114,28
M011367,R00216,North Indian,Paneer Butter Masala,519,25
M011368,R00082,South Indian,Masala Dosa,580,44
M011369,R00894,North Indian,Butter Naan,343,42
M011370,R00993,North Indian,Chole Bhature,161,42
M011371,R00805,North Indian,Butter Naan,516,27
M011372,R00371,North Indian,Dal Makhani,638,37
M011373,R00218,Biryani,Veg Biryani,271,29
M011374,R00227,Biryani,Paneer Biryani,245,36
M011375,R00551,South Indian,Vada,341,24
M011376,R01010,North Indian,Butter Naan,198,34
M011377,R01130,North Indian,Paneer Butter Masala,549,16
M011378,R00909,North Indian,Dal Makhani,542,16
M011379,R00584,North Indian,Dal Makhani,109,28
M011380,R00546,North Indian,Paneer Butter Masala,596,11
M011381,R01308,North Indian,Paneer Butter Masala,220,35
M011382,R00600,South Indian,Pongal,437,44
M011383,R00690,South Indian,Masala Dosa,659,13
M011384,R00782,Beverages,Cold Coffee,287,32
M011385,R00350,Biryani,Paneer Biryani,537,26
M011386,R00132,Biryani,Veg Biryani,501,29
M011387,R00015,South Indian,Vada,680,21
M011388,R00064,Chinese,Noodles,432,40
M011389,R00734,Desserts,Chocolate Cake,536,38
M011390,R00136,North Indian,Chole Bhature,370,17
M011391,R00352,Pizza,Veg Pizza,276,10
M011392,R01157,North Indian,Butter Naan,118,41
M011393,R01430,North Indian,Butter Naan,253,23
M011394,R01370,North Indian,Chole Bhature,141,44
M011395,R01193,Pizza,Margherita Pizza,220,35
M011396,R00851,Chinese,Noodles,87,36
M011397,R01218,Desserts,Ice Cream,553,44
M011398,R00277,South Indian,Masala Dosa,85,38
M011399,R00646,Healthy Foods,Grilled Chicken,182,10
M011400,R00362,South Indian,Pongal,559,24
M011401,R01438,Biryani,Veg Biryani,319,20
M011402,R00741,Burger,Chicken Burger,147,14
M011403,R00317,Desserts,Ice Cream,455,15
M011404,R00437,Biryani,Mutton Biryani,466,28
M011405,R00881,Chinese,Fried Rice,558,38
M011406,R01499,Desserts,Ice Cream,288,36
M011407,R00456,North Indian,Chole Bhature,154,28
M011408,R00989,Pizza,Farmhouse Pizza,573,35
M011409,R01472,South Indian,Uttapam,689,45
M011410,R00620,North Indian,Butter Naan,543,29
M011411,R01169,North Indian,Dal Makhani,391,11
M011412,R00498,North Indian,Butter Naan,570,34
M011413,R00695,South Indian,Uttapam,305,18
M011414,R00234,Pizza,Farmhouse Pizza,444,41
M011415,R00885,Burger,Chicken Burger,433,34
M011416,R01303,Burger,Veg Burger,496,21
M011417,R01002,Pizza,Pepperoni Pizza,508,35
M011418,R00770,Biryani,Chicken Biryani,223,33
M011419,R00834,Healthy Foods,Grilled Chicken,203,45
M011420,R00805,North Indian,Dal Makhani,362,37
M011421,R00533,Chinese,Fried Rice,148,33
M011422,R01407,Biryani,Paneer Biryani,406,13
M011423,R01468,Beverages,Mojito,110,27
M011424,R00988,Biryani,Mutton Biryani,696,36
M011425,R00091,Pizza,Margherita Pizza,441,42
M011426,R00818,Pizza,Margherita Pizza,377,32
M011427,R00348,South Indian,Pongal,446,20
M011428,R00718,North Indian,Dal Makhani,442,33
M011429,R01281,Biryani,Mutton Biryani,588,19
M011430,R00186,South Indian,Pongal,307,28
M011431,R00814,Pizza,Pepperoni Pizza,405,28
M011432,R00891,North Indian,Chole Bhature,668,28
M011433,R00746,Burger,Cheese Burger,231,30
M011434,R01068,South Indian,Uttapam,531,10
M011435,R00582,Pizza,Farmhouse Pizza,234,12
M011436,R00105,Chinese,Spring Roll,486,28
M011437,R00926,Chinese,Noodles,339,35
M011438,R01214,South Indian,Uttapam,406,17
M011439,R00867,Pizza,Pepperoni Pizza,489,16
M011440,R01382,Pizza,Pepperoni Pizza,253,43
M011441,R00042,Biryani,Paneer Biryani,691,26
M011442,R01094,South Indian,Vada,646,28
M011443,R00227,Biryani,Veg Biryani,204,41
M011444,R00641,South Indian,Pongal,586,29
M011445,R00633,South Indian,Vada,305,18
M011446,R00235,North Indian,Paneer Butter Masala,94,36
M011447,R00256,Biryani,Mutton Biryani,99,28
M011448,R00527,Biryani,Veg Biryani,440,39
M011449,R00438,Desserts,Brownie,387,24
M011450,R00212,Pizza,Pepperoni Pizza,84,32
M011451,R01212,South Indian,Pongal,651,22
M011452,R01335,Pizza,Margherita Pizza,250,42
M011453,R00944,Healthy Foods,Protein Bowl,635,12
M011454,R00847,South Indian,Pongal,681,20
M011455,R01013,Biryani,Mutton Biryani,597,25
M011456,R00081,Biryani,Chicken Biryani,489,30
M011457,R01159,Pizza,Farmhouse Pizza,288,13
M011458,R01308,North Indian,Paneer Butter Masala,428,28
M011459,R00697,South Indian,Vada,543,18
M011460,R00113,Pizza,Pepperoni Pizza,407,23
M011461,R01018,North Indian,Butter Naan,351,21
M011462,R00816,Biryani,Mutton Biryani,684,35
M011463,R00541,South Indian,Vada,466,19
M011464,R01249,Chinese,Manchurian,393,44
M011465,R00255,South Indian,Pongal,479,34
M011466,R01426,North Indian,Paneer Butter Masala,288,41
M011467,R00231,Burger,Chicken Burger,652,25
M011468,R00794,Biryani,Veg Biryani,375,10
M011469,R00831,Desserts,Brownie,87,18
M011470,R00771,Beverages,Lemon Juice,553,35
M011471,R01415,South Indian,Masala Dosa,602,30
M011472,R01024,Pizza,Veg Pizza,338,33
M011473,R00898,Beverages,Cold Coffee,530,41
M011474,R00627,North Indian,Butter Naan,443,22
M011475,R01042,South Indian,Masala Dosa,458,44
M011476,R00302,North Indian,Paneer Butter Masala,210,14
M011477,R01068,South Indian,Vada,173,32
M011478,R01411,Healthy Foods,Grilled Chicken,588,20
M011479,R00088,Biryani,Paneer Biryani,660,23
M011480,R00437,Biryani,Chicken Biryani,455,16
M011481,R01296,Burger,Veg Burger,374,16
M011482,R00902,Biryani,Paneer Biryani,653,41
M011483,R00597,Healthy Foods,Protein Bowl,560,27
M011484,R00133,Biryani,Veg Biryani,508,27
M011485,R01174,South Indian,Uttapam,567,38
M011486,R00835,Pizza,Veg Pizza,348,41
M011487,R00222,South Indian,Masala Dosa,383,10
M011488,R00532,North Indian,Dal Makhani,363,22
M011489,R01064,North Indian,Paneer Butter Masala,257,37
M011490,R01067,North Indian,Dal Makhani,492,36
M011491,R00090,Pizza,Veg Pizza,403,36
M011492,R00003,North Indian,Butter Naan,453,23
M011493,R01113,South Indian,Vada,300,39
M011494,R00744,North Indian,Paneer Butter Masala,195,16
M011495,R00227,Biryani,Mutton Biryani,135,12
M011496,R00984,North Indian,Butter Naan,138,37
M011497,R00350,Biryani,Paneer Biryani,240,35
M011498,R01222,South Indian,Vada,167,35
M011499,R01270,Biryani,Paneer Biryani,663,28
M011500,R00854,Biryani,Paneer Biryani,247,33
M011501,R00543,North Indian,Paneer Butter Masala,139,22
