delivery_id,order_id,rider_id,distance_km,delivery_duration
DV0048894,O0048894,D01280,8.0,36
DV0048895,O0048895,D00220,6.2,26
DV0048896,O0048896,D03976,1.5,40
DV0048897,O0048897,D03505,4.4,42
DV0048898,O0048898,D00856,10.2,24
DV0048899,O0048899,D01265,6.9,60
DV0048900,O0048900,D01044,4.0,21
DV0048901,O0048901,D03860,3.4,54
DV0048902,O0048902,D01944,10.3,30
DV0048903,O0048903,D03466,3.2,52
DV0048904,O0048904,D01816,3.2,38
DV0048905,O0048905,D01452,6.5,26
DV0048906,O0048906,D02917,10.5,21
DV0048907,O0048907,D02892,9.8,57
DV0048908,O0048908,D02051,7.2,51
DV0048909,O0048909,D00913,11.4,42
DV0048910,O0048910,D03509,6.7,17
DV0048911,O0048911,D00822,3.6,26
DV0048912,O0048912,D02769,9.3,23
DV0048913,O0048913,D02372,2.7,52
DV0048914,O0048914,D00397,5.6,46
DV0048915,O0048915,D03186,6.2,39
DV0048916,O0048916,D00269,2.2,48
DV0048917,O0048917,D02570,5.9,53
DV0048918,O0048918,D01870,11.2,18
DV0048919,O0048919,D02410,9.8,34
DV0048920,O0048920,D03656,10.6,27
DV0048921,O0048921,D00851,9.2,31
DV0048922,O0048922,D00982,9.0,53
DV0048923,O0048923,D01158,4.7,23
DV0048924,O0048924,D03510,6.8,35
DV0048925,O0048925,D02216,7.6,55
DV0048926,O0048926,D00770,1.3,28
DV0048927,O0048927,D00201,11.8,16
DV0048928,O0048928,D03126,1.5,29
DV0048929,O0048929,D01462,8.6,21
DV0048930,O0048930,D01879,6.5,58
DV0048931,O0048931,D01606,5.8,33
DV0048932,O0048932,D02470,7.9,23
DV0048933,O0048933,D00558,8.2,42
DV0048934,O0048934,D01212,4.0,44
DV0048935,O0048935,D03075,8.8,48
DV0048936,O0048936,D00832,2.7,32
DV0048937,O0048937,D02300,2.5,41
DV0048938,O0048938,D02711,4.5,22
DV0048939,O0048939,D01806,8.9,39
DV0048940,O0048940,D00819,4.7,58
DV0048941,O0048941,D03541,7.3,27
DV0048942,O0048942,D03408,6.5,50
DV0048943,O0048943,D02686,1.1,41
DV0048944,O0048944,D01605,9.3,26
DV0048945,O0048945,D02247,2.6,21
DV0048946,O0048946,D00885,3.6,51
DV0048947,O0048947,D02786,4.9,20
DV0048948,O0048948,D02670,10.5,41
DV0048949,O0048949,D02867,9.9,52
DV0048950,O0048950,D03530,11.2,50
DV0048951,O0048951,D03641,8.1,43
DV0048952,O0048952,D03843,9.8,59
DV0048953,O0048953,D01366,8.9,40
DV0048954,O0048954,D00791,2.9,21
DV0048955,O0048955,D03014,6.8,29
DV0048956,O0048956,D02027,6.5,34
DV0048957,O0048957,D01912,2.0,43
DV0048958,O0048958,D02762,9.0,19
DV0048959,O0048959,D01001,6.8,16
DV0048960,O0048960,D00478,1.4,58
DV0048961,O0048961,D03093,1.9,32
DV0048962,O0048962,D00393,10.5,58
DV0048963,O0048963,D01365,1.9,15
DV0048964,O0048964,D00988,6.3,56
DV0048965,O0048965,D02196,9.7,44
DV0048966,O0048966,D00728,8.8,52
DV0048967,O0048967,D03302,7.2,52
DV0048968,O0048968,D00994,6.7,47
DV0048969,O0048969,D00625,10.0,51
DV0048970,O0048970,D03727,2.6,21
DV0048971,O0048971,D00602,7.2,52
DV0048972,O0048972,D00667,9.8,58
DV0048973,O0048973,D03927,1.7,35
DV0048974,O0048974,D01439,2.1,36
DV0048975,O0048975,D00759,6.6,20
DV0048976,O0048976,D03247,1.4,59
DV0048977,O0048977,D02733,9.0,58
DV0048978,O0048978,D03868,8.8,33
DV0048979,O0048979,D00022,11.3,34
DV0048980,O0048980,D00930,3.0,42
DV0048981,O0048981,D00749,6.5,31
DV0048982,O0048982,D01672,6.3,49
DV0048983,O0048983,D03041,9.5,39
DV0048984,O0048984,D00463,10.4,17
DV0048985,O0048985,D00637,5.2,37
DV0048986,O0048986,D00410,4.7,27
DV0048987,O0048987,D03971,2.6,26
DV0048988,O0048988,D00190,3.3,16
DV0048989,O0048989,D03189,11.8,31
DV0048990,O0048990,D02584,5.6,33
DV0048991,O0048991,D03236,6.6,58
DV0048992,O0048992,D01726,6.2,37
DV0048993,O0048993,D02195,9.8,54
DV0048994,O0048994,D00430,11.2,36
DV0048995,O0048995,D03335,11.7,54
DV0048996,O0048996,D01667,9.2,52
DV0048997,O0048997,D01686,6.3,23
DV0048998,O0048998,D03793,1.0,52
DV0048999,O0048999,D01356,9.1,44
DV0049000,O0049000,D02486,5.7,59
DV0049001,O0049001,D03226,8.6,21
DV0049002,O0049002,D03973,6.3,16
DV0049003,O0049003,D01704,5.0,47
DV0049004,O0049004,D00613,5.8,45
DV0049005,O0049005,D03795,11.2,51
DV0049006,O0049006,D01030,5.6,27
DV0049007,O0049007,D00685,8.6,43
DV0049008,O0049008,D02356,10.2,15
DV0049009,O0049009,D00700,4.7,54
DV0049010,O0049010,D00250,9.3,15
DV0049011,O0049011,D02631,1.9,49
DV0049012,O0049012,D03126,8.6,19
DV0049013,O0049013,D00864,9.0,29
DV0049014,O0049014,D00576,6.7,21
DV0049015,O0049015,D00142,9.5,46
DV0049016,O0049016,D03322,4.0,40
DV0049017,O0049017,D03413,1.5,55
DV0049018,O0049018,D02714,5.1,29
DV0049019,O0049019,D03396,5.5,37
DV0049020,O0049020,D02992,9.0,24
DV0049021,O0049021,D01760,6.4,44
DV0049022,O0049022,D03103,4.5,33
DV0049023,O0049023,D01111,9.0,40
DV0049024,O0049024,D02662,8.3,42
DV0049025,O0049025,D02728,9.8,28
DV0049026,O0049026,D01928,2.0,42
DV0049027,O0049027,D00884,7.7,55
DV0049028,O0049028,D03409,5.4,26
DV0049029,O0049029,D03093,1.1,46
DV0049030,O0049030,D00446,6.6,43
DV0049031,O0049031,D02509,8.6,15
DV0049032,O0049032,D03952,10.5,47
DV0049033,O0049033,D01893,6.9,37
DV0049034,O0049034,D00359,11.0,19
DV0049035,O0049035,D01666,7.1,39
DV0049036,O0049036,D01901,5.6,31
DV0049037,O0049037,D00912,8.4,48
DV0049038,O0049038,D01014,9.1,31
DV0049039,O0049039,D00858,5.6,55
DV0049040,O0049040,D03449,4.8,43
DV0049041,O0049041,D01635,9.0,15
DV0049042,O0049042,D03121,8.6,56
DV0049043,O0049043,D02402,11.0,18
DV0049044,O0049044,D01983,7.9,58
DV0049045,O0049045,D03847,7.1,36
DV0049046,O0049046,D00629,1.1,28
DV0049047,O0049047,D03781,5.9,34
DV0049048,O0049048,D02417,7.7,27
DV0049049,O0049049,D01552,1.1,33
DV0049050,O0049050,D03900,10.7,33
DV0049051,O0049051,D00637,12.0,29
DV0049052,O0049052,D01432,11.7,57
DV0049053,O0049053,D03337,7.8,26
DV0049054,O0049054,D02310,2.9,53
DV0049055,O0049055,D01970,2.1,15
DV0049056,O0049056,D02179,6.6,40
DV0049057,O0049057,D01319,5.6,18
DV0049058,O0049058,D02919,7.8,32
DV0049059,O0049059,D02818,10.1,18
DV0049060,O0049060,D02947,5.7,27
DV0049061,O0049061,D01335,8.7,18
DV0049062,O0049062,D00558,11.4,32
DV0049063,O0049063,D03026,9.5,36
DV0049064,O0049064,D01469,9.7,30
DV0049065,O0049065,D03200,6.1,53
DV0049066,O0049066,D03639,7.4,28
DV0049067,O0049067,D01144,5.0,41
DV0049068,O0049068,D03020,8.5,25
DV0049069,O0049069,D03245,6.1,52
DV0049070,O0049070,D03322,4.8,48
DV0049071,O0049071,D03354,10.0,42
DV0049072,O0049072,D03506,3.2,55
DV0049073,O0049073,D02070,3.3,51
DV0049074,O0049074,D01355,8.8,53
DV0049075,O0049075,D00945,1.7,38
DV0049076,O0049076,D01956,5.7,23
DV0049077,O0049077,D03308,8.6,16
DV0049078,O0049078,D03533,3.1,15
DV0049079,O0049079,D03464,10.1,22
DV0049080,O0049080,D02025,4.3,39
DV0049081,O0049081,D03682,11.1,58
DV0049082,O0049082,D01366,9.0,48
DV0049083,O0049083,D01904,2.9,24
DV0049084,O0049084,D01950,11.0,37
DV0049085,O0049085,D02022,2.6,44
DV0049086,O0049086,D03751,11.1,21
DV0049087,O0049087,D02407,2.3,23
DV0049088,O0049088,D01399,5.1,37
DV0049089,O0049089,D01539,8.3,56
DV0049090,O0049090,D01061,9.9,29
DV0049091,O0049091,D03006,7.0,31
DV0049092,O0049092,D01038,7.8,38
DV0049093,O0049093,D01504,10.4,37
DV0049094,O0049094,D00456,2.2,33
DV0049095,O0049095,D02955,1.9,39
DV0049096,O0049096,D01406,8.7,18
DV0049097,O0049097,D03198,2.3,49
DV0049098,O0049098,D01951,8.7,44
DV0049099,O0049099,D03282,8.3,26
DV0049100,O0049100,D02050,2.0,31
DV0049101,O0049101,D01300,11.9,32
DV0049102,O0049102,D02181,9.9,28
DV0049103,O0049103,D00062,6.4,52
DV0049104,O0049104,D03034,9.0,40
DV0049105,O0049105,D00958,2.1,28
DV0049106,O0049106,D03224,5.3,23
DV0049107,O0049107,D02103,7.1,18
DV0049109,O0049109,D03478,4.9,33
DV0049110,O0049110,D01830,10.1,26
DV0049111,O0049111,D02788,1.4,27
DV0049112,O0049112,D02572,2.4,58
DV0049113,O0049113,D01946,2.3,53
DV0049114,O0049114,D01203,10.4,21
DV0049115,O0049115,D00796,1.1,59
DV0049116,O0049116,D00798,1.7,21
DV0049117,O0049117,D00064,8.2,16
DV0049118,O0049118,D01563,9.9,47
DV0049119,O0049119,D00655,5.6,49
DV0049120,O0049120,D00342,4.6,24
DV0049121,O0049121,D00852,3.8,43
DV0049122,O0049122,D02168,1.2,22
DV0049123,O0049123,D03581,1.0,55
DV0049124,O0049124,D03631,11.8,40
DV0049125,O0049125,D01887,6.0,49
DV0049126,O0049126,D02267,2.6,18
DV0049127,O0049127,D03042,4.7,32
DV0049128,O0049128,D00103,3.1,56
DV0049129,O0049129,D02165,7.3,15
DV0049130,O0049130,D03685,3.1,55
DV0049131,O0049131,D01221,9.9,24
DV0049132,O0049132,D03377,8.0,19
DV0049133,O0049133,D02843,11.1,58
DV0049134,O0049134,D02316,8.0,36
DV0049135,O0049135,D01279,5.3,54
DV0049136,O0049136,D03021,3.6,36
DV0049137,O0049137,D00134,1.7,35
DV0049138,O0049138,D02904,6.5,16
DV0049139,O0049139,D01499,10.7,29
DV0049140,O0049140,D01989,7.6,19
DV0049141,O0049141,D03218,2.7,18
DV0049142,O0049142,D03548,4.7,23
DV0049143,O0049143,D00596,9.3,21
DV0049144,O0049144,D00327,6.7,57
DV0049145,O0049145,D03190,3.6,43
DV0049146,O0049146,D02586,1.4,40
DV0049147,O0049147,D03223,5.7,18
DV0049148,O0049148,D01761,3.8,30
DV0049149,O0049149,D00594,1.5,43
DV0049150,O0049150,D03673,10.2,46
DV0049151,O0049151,D01296,5.0,43
DV0049152,O0049152,D00612,7.1,40
DV0049153,O0049153,D03476,7.1,46
DV0049154,O0049154,D03423,2.7,42
DV0049155,O0049155,D03745,9.3,43
DV0049156,O0049156,D02606,3.5,33
DV0049157,O0049157,D02169,8.1,38
DV0049158,O0049158,D01334,11.3,23
DV0049159,O0049159,D03876,10.0,24
DV0049160,O0049160,D00068,5.8,46
DV0049161,O0049161,D03207,10.2,33
DV0049162,O0049162,D01772,4.3,45
DV0049163,O0049163,D01208,8.6,34
DV0049164,O0049164,D00089,10.5,34
DV0049165,O0049165,D03224,3.7,58
DV0049166,O0049166,D00933,7.5,19
DV0049167,O0049167,D03600,5.6,56
DV0049168,O0049168,D01732,2.5,44
DV0049169,O0049169,D00678,11.2,47
DV0049170,O0049170,D00656,6.7,52
DV0049171,O0049171,D01524,11.5,21
DV0049172,O0049172,D03147,10.7,16
DV0049173,O0049173,D02631,4.2,20
DV0049174,O0049174,D01154,5.5,31
DV0049175,O0049175,D03601,8.9,44
DV0049176,O0049176,D03549,7.2,55
DV0049177,O0049177,D00018,4.8,26
DV0049178,O0049178,D00449,1.6,17
DV0049179,O0049179,D01510,7.8,46
DV0049180,O0049180,D03901,6.9,56
DV0049181,O0049181,D01928,6.3,31
DV0049182,O0049182,D03309,1.1,56
DV0049183,O0049183,D00283,7.2,44
DV0049184,O0049184,D03636,3.5,25
DV0049185,O0049185,D02480,11.4,58
DV0049186,O0049186,D01991,1.2,53
DV0049187,O0049187,D02431,7.6,56
DV0049188,O0049188,D02731,11.7,57
DV0049189,O0049189,D03047,1.1,37
DV0049190,O0049190,D03346,10.5,18
DV0049191,O0049191,D00999,8.9,24
DV0049192,O0049192,D02176,2.1,29
DV0049193,O0049193,D01128,8.5,26
DV0049194,O0049194,D02723,8.9,51
DV0049195,O0049195,D00648,4.0,43
DV0049196,O0049196,D00638,2.2,45
DV0049197,O0049197,D00669,9.4,24
DV0049198,O0049198,D01603,3.8,36
DV0049199,O0049199,D01533,6.9,35
DV0049200,O0049200,D00682,3.1,58
DV0049201,O0049201,D03710,7.2,16
DV0049202,O0049202,D00570,9.1,16
DV0049203,O0049203,D00188,2.9,50
DV0049204,O0049204,D01105,7.6,37
DV0049205,O0049205,D01576,5.5,54
DV0049206,O0049206,D00926,1.9,19
DV0049207,O0049207,D03879,4.5,16
DV0049208,O0049208,D01043,9.7,39
DV0049209,O0049209,D02156,9.7,44
DV0049210,O0049210,D00691,2.8,17
DV0049211,O0049211,D02591,6.3,45
DV0049212,O0049212,D03765,7.8,30
DV0049213,O0049213,D01595,10.6,59
DV0049214,O0049214,D03985,7.9,46
DV0049215,O0049215,D01241,10.1,51
DV0049216,O0049216,D01134,9.7,18
DV0049217,O0049217,D00539,3.0,39
DV0049218,O0049218,D01739,6.3,48
DV0049219,O0049219,D03645,2.9,28
DV0049220,O0049220,D02533,5.4,45
DV0049221,O0049221,D03884,11.9,34
DV0049222,O0049222,D00426,11.0,42
DV0049223,O0049223,D02732,9.5,15
DV0049224,O0049224,D00843,4.4,31
DV0049225,O0049225,D00441,4.9,45
DV0049226,O0049226,D00951,6.5,49
DV0049227,O0049227,D00438,3.4,32
DV0049228,O0049228,D01080,4.3,59
DV0049229,O0049229,D02144,5.2,22
DV0049230,O0049230,D01411,11.6,35
DV0049231,O0049231,D02490,3.6,47
DV0049232,O0049232,D02821,9.8,41
DV0049233,O0049233,D01462,6.3,60
DV0049234,O0049234,D02359,7.9,36
DV0049235,O0049235,D03685,8.2,28
DV0049236,O0049236,D03659,11.9,30
DV0049237,O0049237,D00463,1.6,47
DV0049238,O0049238,D00270,3.8,31
DV0049239,O0049239,D02729,1.8,53
DV0049240,O0049240,D03710,1.8,22
DV0049241,O0049241,D02886,11.9,52
DV0049242,O0049242,D01351,1.8,19
DV0049243,O0049243,D03815,11.4,23
DV0049244,O0049244,D02136,1.7,36
DV0049245,O0049245,D03921,7.2,22
DV0049246,O0049246,D02418,4.0,44
DV0049247,O0049247,D01314,1.4,48
DV0049248,O0049248,D03014,2.4,38
DV0049249,O0049249,D01217,8.0,39
DV0049250,O0049250,D01772,5.0,27
DV0049251,O0049251,D03555,6.0,37
DV0049252,O0049252,D03263,7.3,55
DV0049253,O0049253,D01239,5.8,33
DV0049254,O0049254,D00281,5.2,37
DV0049255,O0049255,D00831,4.8,55
DV0049256,O0049256,D02567,8.9,30
DV0049257,O0049257,D00151,8.3,43
DV0049258,O0049258,D02194,1.1,37
DV0049259,O0049259,D00225,8.7,30
DV0049260,O0049260,D03232,6.2,57
DV0049261,O0049261,D01885,10.7,23
DV0049262,O0049262,D02999,7.2,58
DV0049263,O0049263,D00887,3.2,17
DV0049264,O0049264,D01331,5.2,51
DV0049265,O0049265,D01909,9.0,35
DV0049266,O0049266,D01802,3.7,28
DV0049267,O0049267,D02540,8.0,16
DV0049268,O0049268,D01003,10.3,54
DV0049269,O0049269,D02912,3.1,37
DV0049270,O0049270,D01039,1.3,18
DV0049271,O0049271,D03429,10.2,41
DV0049272,O0049272,D01950,4.9,59
DV0049273,O0049273,D00548,5.4,42
DV0049274,O0049274,D01150,4.7,51
DV0049275,O0049275,D00489,5.5,32
DV0049276,O0049276,D01579,7.8,55
DV0049277,O0049277,D02560,9.0,56
DV0049278,O0049278,D00569,4.6,59
DV0049279,O0049279,D02032,8.3,42
DV0049280,O0049280,D02293,7.3,32
DV0049281,O0049281,D03204,2.3,56
DV0049282,O0049282,D00251,1.7,31
DV0049283,O0049283,D01448,5.3,26
DV0049284,O0049284,D02015,3.3,43
DV0049285,O0049285,D01172,6.0,24
DV0049286,O0049286,D01486,2.7,52
DV0049287,O0049287,D03885,6.0,44
DV0049288,O0049288,D00648,4.1,50
DV0049289,O0049289,D00031,11.2,43
DV0049290,O0049290,D00100,1.1,49
DV0049291,O0049291,D01750,5.1,26
DV0049292,O0049292,D03412,5.3,19
DV0049293,O0049293,D02810,2.8,20
DV0049294,O0049294,D01732,1.2,37
DV0049295,O0049295,D03117,6.7,58
DV0049296,O0049296,D00055,9.8,54
DV0049297,O0049297,D00036,8.2,48
DV0049298,O0049298,D02520,3.0,39
DV0049299,O0049299,D00435,2.6,53
DV0049300,O0049300,D03173,4.4,23
DV0049301,O0049301,D02372,7.4,32
DV0049302,O0049302,D03900,1.3,20
DV0049303,O0049303,D01224,10.7,47
DV0049304,O0049304,D01318,6.5,59
DV0049305,O0049305,D01612,9.8,25
DV0049306,O0049306,D02922,11.3,43
DV0049307,O0049307,D02169,11.6,23
DV0049308,O0049308,D01276,5.7,58
DV0049309,O0049309,D02571,10.7,36
DV0049310,O0049310,D01090,10.7,16
DV0049311,O0049311,D01212,1.3,29
DV0049312,O0049312,D03010,8.6,33
DV0049313,O0049313,D02705,9.0,43
DV0049314,O0049314,D03484,10.1,27
DV0049315,O0049315,D02392,1.7,41
DV0049316,O0049316,D00601,2.3,55
DV0049317,O0049317,D01138,1.6,42
DV0049318,O0049318,D01056,7.8,32
DV0049319,O0049319,D02762,3.3,22
DV0049320,O0049320,D01583,1.6,22
DV0049321,O0049321,D00669,6.5,54
DV0049322,O0049322,D02447,2.3,43
DV0049323,O0049323,D00941,9.0,35
DV0049324,O0049324,D02000,6.8,59
DV0049325,O0049325,D03460,6.0,27
DV0049326,O0049326,D03809,4.9,15
DV0049327,O0049327,D02837,1.4,15
DV0049328,O0049328,D02979,9.1,27
DV0049329,O0049329,D03257,2.3,50
DV0049330,O0049330,D03655,2.2,31
DV0049331,O0049331,D01863,1.5,26
DV0049332,O0049332,D00506,10.2,34
DV0049333,O0049333,D00972,6.4,21
DV0049334,O0049334,D01313,7.7,35
DV0049335,O0049335,D01608,1.2,48
DV0049336,O0049336,D02622,1.3,56
DV0049337,O0049337,D02292,1.9,42
DV0049338,O0049338,D00875,4.2,27
DV0049339,O0049339,D01796,2.2,56
DV0049340,O0049340,D01873,10.4,37
DV0049341,O0049341,D01133,6.1,47
DV0049342,O0049342,D01002,2.1,21
DV0049343,O0049343,D02891,5.1,48
DV0049344,O0049344,D01383,9.5,37
DV0049345,O0049345,D01294,8.4,15
DV0049346,O0049346,D00027,1.5,47
DV0049347,O0049347,D02003,11.4,59
DV0049348,O0049348,D00940,4.5,31
DV0049349,O0049349,D03757,10.3,56
DV0049350,O0049350,D03806,6.6,49
DV0049351,O0049351,D01742,5.8,54
DV0049352,O0049352,D03518,4.1,34
DV0049353,O0049353,D00787,10.4,29
DV0049354,O0049354,D00582,9.4,57
DV0049355,O0049355,D02154,10.6,54
DV0049356,O0049356,D03798,4.8,55
DV0049357,O0049357,D01328,5.8,22
DV0049358,O0049358,D03572,9.4,35
DV0049359,O0049359,D00580,2.6,55
DV0049360,O0049360,D00055,10.3,28
DV0049361,O0049361,D03706,9.6,36
DV0049362,O0049362,D02987,10.7,30
DV0049363,O0049363,D02792,2.0,24
DV0049365,O0049365,D00832,7.0,26
DV0049366,O0049366,D01787,4.7,57
DV0049367,O0049367,D02275,5.7,47
DV0049368,O0049368,D03579,2.4,29
DV0049369,O0049369,D00060,11.5,34
DV0049370,O0049370,D00199,10.8,39
DV0049371,O0049371,D02685,5.1,33
DV0049372,O0049372,D02918,11.1,37
DV0049373,O0049373,D02752,11.8,20
DV0049374,O0049374,D03197,6.2,34
DV0049375,O0049375,D02988,2.4,35
DV0049376,O0049376,D02581,1.9,34
DV0049377,O0049377,D01657,5.0,28
DV0049378,O0049378,D00583,4.0,27
DV0049379,O0049379,D02729,2.4,28
DV0049380,O0049380,D00401,1.8,45
DV0049381,O0049381,D00091,1.9,27
DV0049382,O0049382,D01484,3.5,32
DV0049383,O0049383,D03453,6.7,15
DV0049384,O0049384,D01318,1.8,54
DV0049385,O0049385,D01151,2.3,25
DV0049386,O0049386,D00879,6.5,38
DV0049387,O0049387,D03215,3.7,18
DV0049388,O0049388,D01447,2.8,24
DV0049389,O0049389,D00222,1.5,30
DV0049390,O0049390,D01490,7.4,36
DV0049391,O0049391,D01590,6.9,59
DV0049392,O0049392,D02111,11.7,21
DV0049393,O0049393,D01619,11.1,56
DV0049394,O0049394,D00474,9.0,35
DV0049395,O0049395,D01454,5.6,57
DV0049396,O0049396,D02044,5.2,39
DV0049397,O0049397,D02255,9.0,25
DV0049398,O0049398,D01948,4.5,56
DV0049399,O0049399,D01878,2.7,16
DV0049400,O0049400,D01855,8.6,28
DV0049401,O0049401,D02409,5.8,32
DV0049402,O0049402,D00545,1.3,19
DV0049403,O0049403,D00879,1.6,24
DV0049404,O0049404,D02125,5.7,24
DV0049405,O0049405,D02706,11.4,56
DV0049406,O0049406,D01247,4.7,49
DV0049407,O0049407,D01033,4.9,23
DV0049408,O0049408,D00284,10.6,57
DV0049409,O0049409,D01313,2.9,37
DV0049410,O0049410,D02394,9.5,51
DV0049411,O0049411,D01746,11.6,44
DV0049412,O0049412,D01901,3.6,36
DV0049413,O0049413,D03372,8.4,17
DV0049414,O0049414,D03860,2.3,31
DV0049415,O0049415,D01332,11.0,29
DV0049416,O0049416,D01717,11.8,19
DV0049417,O0049417,D01935,8.1,38
DV0049418,O0049418,D00737,3.8,20
DV0049419,O0049419,D00521,8.3,19
DV0049420,O0049420,D03781,10.9,50
DV0049421,O0049421,D01342,6.1,60
DV0049422,O0049422,D01060,4.8,31
DV0049423,O0049423,D01935,4.3,21
DV0049424,O0049424,D02779,7.2,46
DV0049425,O0049425,D03418,9.1,21
DV0049426,O0049426,D00536,10.8,18
DV0049427,O0049427,D01293,11.5,39
DV0049428,O0049428,D00984,7.7,42
DV0049429,O0049429,D02561,9.6,26
DV0049430,O0049430,D02968,3.2,21
DV0049431,O0049431,D00271,6.3,57
DV0049432,O0049432,D03477,2.8,19
DV0049433,O0049433,D03827,10.6,47
DV0049434,O0049434,D02792,7.9,39
DV0049435,O0049435,D02554,6.0,47
DV0049436,O0049436,D03249,10.3,49
DV0049437,O0049437,D01984,1.2,55
DV0049438,O0049438,D01096,11.3,33
DV0049439,O0049439,D03581,7.0,31
DV0049440,O0049440,D03877,4.9,41
DV0049441,O0049441,D02457,7.2,47
DV0049442,O0049442,D03058,8.1,16
DV0049443,O0049443,D03827,9.6,17
DV0049444,O0049444,D01762,7.5,18
DV0049445,O0049445,D02504,10.4,34
DV0049446,O0049446,D00467,6.8,60
DV0049447,O0049447,D03909,8.8,21
DV0049448,O0049448,D03827,8.6,55
DV0049449,O0049449,D02045,7.7,31
DV0049450,O0049450,D02270,6.7,41
DV0049451,O0049451,D02622,8.8,26
DV0049452,O0049452,D01784,11.8,45
DV0049453,O0049453,D02166,7.1,21
DV0049454,O0049454,D01382,2.2,15
DV0049455,O0049455,D03735,9.5,16
DV0049456,O0049456,D00554,4.1,22
DV0049457,O0049457,D03740,11.2,41
DV0049458,O0049458,D03257,11.4,30
DV0049459,O0049459,D00733,10.7,55
DV0049460,O0049460,D01178,8.7,46
DV0049461,O0049461,D01075,1.5,27
DV0049462,O0049462,D03662,5.2,52
DV0049463,O0049463,D00098,2.6,15
DV0049464,O0049464,D03940,4.3,28
DV0049465,O0049465,D02970,6.3,55
DV0049466,O0049466,D00764,6.2,56
DV0049467,O0049467,D01144,2.4,19
DV0049468,O0049468,D01358,6.3,26
DV0049469,O0049469,D02365,8.1,39
DV0049470,O0049470,D03758,5.7,31
DV0049471,O0049471,D03685,7.8,28
DV0049472,O0049472,D03875,1.0,16
DV0049473,O0049473,D01093,5.0,42
DV0049474,O0049474,D01967,7.8,52
DV0049475,O0049475,D01367,3.7,41
DV0049476,O0049476,D00177,3.0,18
DV0049477,O0049477,D02107,11.4,29
DV0049478,O0049478,D00837,7.6,48
DV0049479,O0049479,D01338,1.2,43
DV0049480,O0049480,D01036,3.6,27
DV0049481,O0049481,D01544,6.8,53
DV0049482,O0049482,D03673,9.8,44
DV0049483,O0049483,D03104,5.7,60
DV0049484,O0049484,D01521,6.8,35
DV0049485,O0049485,D00265,4.1,40
DV0049486,O0049486,D02521,5.8,42
DV0049487,O0049487,D02245,8.7,37
DV0049488,O0049488,D03808,11.8,16
DV0049489,O0049489,D03473,5.4,40
DV0049490,O0049490,D03090,2.0,56
DV0049491,O0049491,D03797,5.4,59
DV0049492,O0049492,D00305,10.4,54
DV0049493,O0049493,D00588,2.6,18
DV0049494,O0049494,D01840,1.3,43
DV0049495,O0049495,D00383,1.1,18
DV0049496,O0049496,D02826,3.2,50
DV0049497,O0049497,D00939,11.4,15
DV0049498,O0049498,D00218,10.7,42
DV0049499,O0049499,D03171,9.1,53
DV0049500,O0049500,D01668,8.7,27
DV0049501,O0049501,D03332,2.9,52
DV0049502,O0049502,D02145,5.6,19
DV0049503,O0049503,D00327,1.8,27
DV0049504,O0049504,D02811,10.8,27
DV0049505,O0049505,D02532,5.0,35
DV0049506,O0049506,D01176,6.6,45
DV0049507,O0049507,D01111,5.0,28
DV0049508,O0049508,D01893,8.2,19
DV0049509,O0049509,D00917,10.4,25
DV0049510,O0049510,D03786,2.4,27
DV0049511,O0049511,D02953,11.7,29
DV0049512,O0049512,D01461,11.2,38
DV0049513,O0049513,D01428,6.0,54
DV0049514,O0049514,D02865,6.9,30
DV0049515,O0049515,D00743,9.5,24
DV0049516,O0049516,D01900,10.0,53
DV0049517,O0049517,D00282,2.6,39
DV0049518,O0049518,D00007,11.9,17
DV0049519,O0049519,D00576,7.6,49
DV0049520,O0049520,D02756,2.3,35
DV0049521,O0049521,D00586,10.4,24
DV0049522,O0049522,D00259,3.3,53
DV0049523,O0049523,D01970,11.8,54
DV0049524,O0049524,D02276,5.3,45
DV0049525,O0049525,D02765,5.9,28
DV0049526,O0049526,D02022,10.8,37
DV0049527,O0049527,D03700,7.5,42
DV0049528,O0049528,D02099,6.0,21
DV0049529,O0049529,D03190,11.7,58
DV0049530,O0049530,D00542,7.2,42
DV0049531,O0049531,D03349,1.1,29
DV0049532,O0049532,D01840,4.5,49
DV0049533,O0049533,D02491,8.0,37
DV0049534,O0049534,D03931,11.1,34
DV0049535,O0049535,D00656,8.2,29
DV0049536,O0049536,D00022,1.9,42
DV0049537,O0049537,D00160,3.7,24
DV0049538,O0049538,D02800,8.3,20
DV0049539,O0049539,D03220,2.6,41
DV0049540,O0049540,D01369,11.9,31
DV0049541,O0049541,D03956,5.8,32
DV0049542,O0049542,D02032,6.7,38
DV0049543,O0049543,D02616,7.0,39
DV0049544,O0049544,D02632,8.5,49
DV0049545,O0049545,D03719,9.7,52
DV0049546,O0049546,D01079,11.0,33
DV0049547,O0049547,D02938,2.1,49
DV0049548,O0049548,D00634,5.2,48
DV0049549,O0049549,D00408,11.4,50
DV0049550,O0049550,D03038,6.0,42
DV0049551,O0049551,D03609,1.7,51
DV0049552,O0049552,D01243,3.1,24
DV0049553,O0049553,D03628,10.4,22
DV0049554,O0049554,D00009,2.0,36
DV0049555,O0049555,D00230,1.6,39
DV0049556,O0049556,D02851,7.9,29
DV0049557,O0049557,D02940,11.2,39
DV0049558,O0049558,D03332,3.0,24
DV0049559,O0049559,D01230,2.5,59
DV0049560,O0049560,D03126,8.3,36
