event_id,customer_id,event_type
E0094769,C003525,Checkout
E0094770,C004314,Order Complete
E0094771,C004600,Restaurant View
E0094772,C004279,Menu View
E0094773,C003066,Menu View
E0094774,C004971,Menu View
E0094775,C003482,Order Complete
E0094776,C001522,Checkout
E0094777,C003922,Order Complete
E0094778,C001363,Order Complete
E0094779,C002616,Restaurant View
E0094780,C004764,App Open
E0094781,C001739,App Open
E0094782,C004662,Menu View
E0094783,C004073,Checkout
E0094784,C003561,Menu View
E0094785,C001163,Checkout
E0094786,C004675,Menu View
E0094787,C003609,Restaurant View
E0094788,C000395,Add To Cart
E0094789,C001852,Menu View
E0094790,C004031,App Open
E0094791,C000822,App Open
E0094792,C003996,Add To Cart
E0094793,C001472,App Open
E0094794,C000709,App Open
E0094795,C003061,App Open
E0094796,C001981,Add To Cart
E0094797,C000206,Order Complete
E0094798,C000610,Add To Cart
E0094799,C001401,App Open
E0094800,C004649,Order Complete
E0094801,C003356,Order Complete
E0094802,C004343,App Open
E0094803,C000684,Checkout
E0094804,C002528,App Open
E0094805,C003632,Order Complete
E0094806,C004521,Checkout
E0094807,C002549,Order Complete
E0094808,C004256,Menu View
E0094809,C001927,Checkout
E0094810,C003161,Menu View
E0094811,C000059,Add To Cart
E0094812,C002594,Menu View
E0094813,C002125,Restaurant View
E0094814,C003484,Order Complete
E0094815,C004693,App Open
E0094816,C003933,Menu View
E0094817,C002603,Order Complete
E0094818,C001806,Menu View
E0094819,C002382,App Open
E0094820,C004034,Order Complete
E0094821,C003041,Add To Cart
E0094822,C000962,Restaurant View
E0094823,C003884,Menu View
E0094824,C003762,Add To Cart
E0094825,C001619,Menu View
E0094826,C000655,Order Complete
E0094827,C002752,Order Complete
E0094828,C000169,App Open
E0094829,C002408,Order Complete
E0094830,C002549,Restaurant View
E0094831,C002645,Menu View
E0094832,C003422,App Open
E0094833,C004838,App Open
E0094834,C003936,Restaurant View
E0094835,C004053,Restaurant View
E0094836,C002850,Add To Cart
E0094837,C004163,Menu View
E0094838,C002928,Order Complete
E0094839,C003836,Restaurant View
E0094840,C004814,Menu View
E0094841,C004528,Menu View
E0094842,C001220,Menu View
E0094843,C001814,App Open
E0094844,C002486,Order Complete
E0094845,C002683,Add To Cart
E0094846,C002217,Order Complete
E0094847,C002733,Restaurant View
E0094848,C003009,Checkout
E0094849,C000827,Add To Cart
E0094850,C004028,Restaurant View
E0094851,C002619,Add To Cart
E0094852,C001152,Checkout
E0094853,C001244,Menu View
E0094854,C003177,Order Complete
E0094855,C004255,Add To Cart
E0094856,C002017,Checkout
E0094857,C003975,Add To Cart
E0094858,C000576,Checkout
E0094859,C001645,App Open
E0094860,C000521,Menu View
E0094861,C000876,App Open
E0094862,C000843,App Open
E0094863,C001543,Order Complete
E0094864,C001606,Menu View
E0094865,C004623,Restaurant View
E0094866,C001262,Order Complete
E0094867,C000589,Add To Cart
E0094868,C001838,App Open
E0094869,C002603,App Open
E0094870,C003867,Menu View
E0094871,C003980,App Open
E0094872,C004518,Order Complete
E0094873,C000833,Restaurant View
E0094874,C004594,App Open
E0094875,C004795,Menu View
E0094876,C002363,App Open
E0094877,C002306,Restaurant View
E0094878,C003463,Order Complete
E0094879,C001204,Checkout
E0094880,C003508,Menu View
E0094881,C004907,Add To Cart
E0094882,C002231,App Open
E0094883,C002953,Add To Cart
E0094884,C003290,Order Complete
E0094885,C002362,App Open
E0094886,C001040,App Open
E0094887,C002410,Menu View
E0094888,C004202,Order Complete
E0094889,C001938,App Open
E0094890,C002907,App Open
E0094891,C001166,Order Complete
E0094892,C001751,Checkout
E0094893,C000044,Order Complete
E0094894,C002559,Checkout
E0094895,C001975,Menu View
E0094896,C004078,Add To Cart
E0094897,C002109,Order Complete
E0094898,C001035,Order Complete
E0094899,C000065,Order Complete
E0094900,C001235,Checkout
E0094901,C004161,Checkout
E0094902,C002410,Restaurant View
E0094903,C001510,Add To Cart
E0094904,C001665,Checkout
E0094905,C003232,Add To Cart
E0094906,C001245,Add To Cart
E0094907,C001649,Checkout
E0094908,C003312,App Open
E0094909,C002667,Checkout
E0094910,C002421,Order Complete
E0094911,C003245,App Open
E0094912,C003961,Order Complete
E0094913,C003241,App Open
E0094914,C002225,Checkout
E0094915,C002663,App Open
E0094916,C001793,Checkout
E0094917,C002413,Restaurant View
E0094918,C000967,Order Complete
E0094919,C002584,Checkout
E0094920,C002275,Menu View
E0094921,C002601,Order Complete
E0094922,C001887,Restaurant View
E0094923,C002733,Order Complete
E0094924,C002524,Menu View
E0094925,C004302,Add To Cart
E0094926,C000862,Add To Cart
E0094927,C003699,Restaurant View
E0094928,C003652,Add To Cart
E0094929,C004917,Restaurant View
E0094930,C001917,Restaurant View
E0094931,C001067,Restaurant View
E0094932,C001510,Add To Cart
E0094933,C001063,Menu View
E0094934,C002659,Menu View
E0094935,C002185,Restaurant View
E0094936,C002773,Checkout
E0094937,C001227,Order Complete
E0094938,C001790,Checkout
E0094939,C001853,Restaurant View
E0094940,C001400,Restaurant View
E0094941,C002766,App Open
E0094942,C004150,Order Complete
E0094943,C002748,Checkout
E0094944,C002543,Restaurant View
E0094945,C003805,Menu View
E0094946,C003657,Order Complete
E0094947,C002841,Restaurant View
E0094948,C002306,Order Complete
E0094949,C002068,Add To Cart
E0094950,C004643,Menu View
E0094951,C002995,Checkout
E0094952,C001707,App Open
E0094953,C000430,Menu View
E0094954,C004422,Menu View
E0094955,C000989,Add To Cart
E0094956,C003944,Menu View
E0094957,C001566,Menu View
E0094958,C000464,App Open
E0094959,C003483,Checkout
E0094960,C003782,Order Complete
E0094961,C004141,Order Complete
E0094962,C003715,App Open
E0094963,C004443,App Open
E0094964,C000600,Menu View
E0094965,C003393,Add To Cart
E0094966,C003764,App Open
E0094967,C000871,Add To Cart
E0094968,C002665,Checkout
E0094969,C001288,Checkout
E0094970,C000281,Add To Cart
E0094971,C001910,Add To Cart
E0094972,C004358,Restaurant View
E0094973,C001703,Order Complete
E0094974,C003766,Add To Cart
E0094975,C004634,Add To Cart
E0094976,C003319,Restaurant View
E0094977,C000129,Checkout
E0094978,C000340,Restaurant View
E0094979,C002800,Add To Cart
E0094980,C002855,App Open
E0094981,C004115,Checkout
E0094982,C002131,Add To Cart
E0094983,C001830,Menu View
E0094984,C004788,Add To Cart
E0094985,C004451,Menu View
E0094986,C003235,Checkout
E0094987,C002370,Menu View
E0094988,C002003,Restaurant View
E0094989,C002357,Add To Cart
E0094990,C001183,App Open
E0094991,C000016,App Open
E0094992,C001923,Checkout
E0094993,C002353,Restaurant View
E0094994,C003964,Restaurant View
E0094995,C003871,Restaurant View
E0094996,C000896,Restaurant View
E0094997,C000761,Order Complete
E0094998,C001490,Add To Cart
E0094999,C003541,Restaurant View
E0095000,C003646,Order Complete
E0095001,C002459,Add To Cart
E0095002,C002837,Restaurant View
E0095003,C004875,App Open
E0095004,C002425,Checkout
E0095005,C003144,Restaurant View
E0095006,C004036,Menu View
E0095007,C003905,Add To Cart
E0095008,C004167,Restaurant View
E0095009,C003872,Menu View
E0095010,C000809,Checkout
E0095011,C003340,Add To Cart
E0095012,C002384,Checkout
E0095013,C003882,Checkout
E0095014,C004365,Add To Cart
E0095015,C004807,Order Complete
E0095016,C002051,Restaurant View
E0095017,C001547,Order Complete
E0095018,C001204,App Open
E0095019,C000961,Checkout
E0095020,C003381,Menu View
E0095021,C002276,Restaurant View
E0095022,C001853,Checkout
E0095023,C003711,Add To Cart
E0095024,C001725,Checkout
E0095025,C004950,App Open
E0095026,C000886,Menu View
E0095027,C004096,Add To Cart
E0095028,C004538,Add To Cart
E0095029,C004126,Checkout
E0095030,C000899,Add To Cart
E0095031,C004447,Restaurant View
E0095032,C004379,App Open
E0095033,C003767,Restaurant View
E0095034,C001480,Checkout
E0095035,C001486,App Open
E0095036,C003501,Checkout
E0095037,C003118,Checkout
E0095038,C003384,Checkout
E0095039,C000132,App Open
E0095040,C002480,Add To Cart
E0095041,C002148,App Open
E0095042,C004224,Add To Cart
E0095043,C004021,Checkout
E0095044,C001087,Add To Cart
E0095045,C002843,Order Complete
E0095046,C003343,Menu View
E0095047,C001157,Order Complete
E0095048,C004771,Menu View
E0095049,C001512,Restaurant View
E0095050,C004851,Order Complete
E0095051,C003452,Order Complete
E0095052,C003542,Add To Cart
E0095053,C002809,Checkout
E0095054,C002588,Menu View
E0095055,C000086,Add To Cart
E0095056,C004718,Checkout
E0095057,C003727,Checkout
E0095058,C000095,Checkout
E0095059,C000968,Menu View
E0095060,C001458,Restaurant View
E0095061,C004825,App Open
E0095062,C002906,Menu View
E0095063,C001893,Checkout
E0095064,C002877,Order Complete
E0095065,C004296,Add To Cart
E0095066,C001709,Order Complete
E0095067,C002620,Restaurant View
E0095068,C000156,App Open
E0095069,C000402,Menu View
E0095070,C004988,App Open
E0095071,C000838,Add To Cart
E0095072,C002589,Menu View
E0095073,C003021,Order Complete
E0095074,C003519,Add To Cart
E0095075,C000618,Menu View
E0095076,C002351,Restaurant View
E0095077,C002122,App Open
E0095078,C004727,Checkout
E0095079,C002781,App Open
E0095080,C001163,Order Complete
E0095081,C000415,Restaurant View
E0095082,C003965,Order Complete
E0095083,C004022,Add To Cart
E0095084,C001460,Add To Cart
E0095085,C000434,Add To Cart
E0095086,C002538,Restaurant View
E0095087,C000626,Add To Cart
E0095088,C003253,Add To Cart
E0095089,C000947,Restaurant View
E0095090,C002148,Add To Cart
E0095091,C002295,Restaurant View
E0095092,C000620,Menu View
E0095093,C000683,Restaurant View
E0095094,C001157,Checkout
E0095095,C002137,Order Complete
E0095096,C001245,Order Complete
E0095097,C001737,Order Complete
E0095098,C003726,App Open
E0095099,C004804,App Open
E0095100,C003308,Checkout
E0095101,C004213,Menu View
E0095102,C001018,Add To Cart
E0095103,C004080,Add To Cart
E0095104,C004573,Checkout
E0095105,C004651,Restaurant View
E0095106,C000583,Add To Cart
E0095107,C002901,Order Complete
E0095108,C002596,Checkout
E0095109,C004587,Add To Cart
E0095110,C003627,App Open
E0095111,C001193,Menu View
E0095112,C003664,Checkout
E0095113,C000158,Restaurant View
E0095114,C001041,Restaurant View
E0095115,C003672,Menu View
E0095116,C003890,Order Complete
E0095117,C003898,App Open
E0095118,C003609,Order Complete
E0095119,C002921,Order Complete
E0095120,C003090,Checkout
E0095121,C003728,Restaurant View
E0095122,C001863,App Open
E0095123,C000362,Checkout
E0095124,C002335,Menu View
E0095125,C000394,App Open
E0095126,C004066,App Open
E0095127,C000936,Order Complete
E0095128,C000612,App Open
E0095129,C003263,Menu View
E0095130,C004012,Restaurant View
E0095131,C001528,Checkout
E0095132,C002118,Menu View
E0095133,C002157,App Open
E0095134,C000104,Order Complete
E0095135,C002096,Restaurant View
E0095136,C004431,Restaurant View
E0095137,C004451,Restaurant View
E0095138,C004401,Restaurant View
E0095139,C004895,Restaurant View
E0095140,C003738,App Open
E0095141,C000846,App Open
E0095142,C003813,Order Complete
E0095143,C004342,Checkout
E0095144,C004536,App Open
E0095145,C003334,Add To Cart
E0095146,C000886,Menu View
E0095147,C001025,Checkout
E0095148,C004771,App Open
E0095149,C002069,App Open
E0095150,C003937,Checkout
E0095151,C002892,Menu View
E0095152,C002777,Restaurant View
E0095153,C000574,Order Complete
E0095154,C003798,Order Complete
E0095155,C001567,Order Complete
E0095156,C003140,Order Complete
E0095157,C002283,Checkout
E0095158,C002369,Checkout
E0095159,C003234,Restaurant View
E0095160,C001362,Menu View
E0095161,C004460,Order Complete
E0095162,C002491,Add To Cart
E0095163,C001267,Order Complete
E0095164,C004461,Menu View
E0095165,C001780,Menu View
E0095166,C002228,App Open
E0095167,C000530,Order Complete
E0095168,C003371,Restaurant View
E0095169,C000803,Restaurant View
E0095170,C000931,Menu View
E0095171,C002260,Restaurant View
E0095172,C001349,Order Complete
E0095173,C004244,Checkout
E0095174,C003740,Restaurant View
E0095175,C002983,App Open
E0095176,C001985,Menu View
E0095177,C003695,Checkout
E0095178,C003516,Order Complete
E0095179,C000512,Order Complete
E0095180,C002170,Menu View
E0095181,C003512,Add To Cart
E0095182,C002739,Add To Cart
E0095183,C000313,Restaurant View
E0095184,C002027,Add To Cart
E0095185,C000580,Restaurant View
E0095186,C002340,Checkout
E0095187,C002510,Restaurant View
E0095188,C001713,App Open
E0095189,C001909,Restaurant View
E0095190,C004947,Checkout
E0095191,C002306,Restaurant View
E0095192,C002257,App Open
E0095193,C001166,Restaurant View
E0095194,C004766,Add To Cart
E0095195,C000858,Restaurant View
E0095196,C004052,Restaurant View
E0095197,C004267,Order Complete
E0095198,C000856,Checkout
E0095199,C001767,Add To Cart
E0095200,C000800,Add To Cart
E0095201,C004448,Order Complete
E0095202,C000173,Order Complete
E0095203,C003905,Add To Cart
E0095204,C004730,Order Complete
E0095205,C004310,Menu View
E0095206,C003137,Restaurant View
E0095207,C002738,Menu View
E0095208,C001764,Add To Cart
E0095209,C002438,App Open
E0095210,C001396,App Open
E0095211,C001129,Menu View
E0095212,C003947,Menu View
E0095213,C002136,Checkout
E0095214,C004463,Restaurant View
E0095215,C000397,Restaurant View
E0095216,C000007,Restaurant View
E0095217,C004050,App Open
E0095218,C003018,Add To Cart
E0095219,C004673,Add To Cart
E0095220,C000929,Restaurant View
E0095221,C000333,Menu View
E0095222,C002507,Checkout
E0095223,C000069,Menu View
E0095224,C003060,Menu View
E0095225,C004465,Add To Cart
E0095226,C003587,Restaurant View
E0095227,C002130,Order Complete
E0095228,C003931,Menu View
E0095229,C004929,Add To Cart
E0095230,C004115,Order Complete
E0095231,C003935,Menu View
E0095232,C003194,Add To Cart
E0095233,C000954,Checkout
E0095234,C004700,App Open
E0095235,C001257,Checkout
E0095236,C000814,App Open
E0095237,C001331,Restaurant View
E0095238,C003941,Restaurant View
E0095239,C004358,Order Complete
E0095240,C000939,Add To Cart
E0095241,C004964,Restaurant View
E0095242,C004448,Menu View
E0095243,C004257,Menu View
E0095244,C000231,Add To Cart
E0095245,C004848,Order Complete
E0095246,C001395,Menu View
E0095247,C004317,Menu View
E0095248,C001597,Order Complete
E0095249,C001924,Add To Cart
E0095250,C004939,Restaurant View
E0095251,C001548,Restaurant View
E0095252,C003805,App Open
E0095253,C000402,Order Complete
E0095254,C002948,Order Complete
E0095255,C004424,Add To Cart
E0095256,C001734,App Open
E0095257,C004232,App Open
E0095258,C000367,Order Complete
E0095259,C001303,Order Complete
E0095260,C001970,Add To Cart
E0095261,C001051,Checkout
E0095262,C002231,App Open
E0095263,C003315,Checkout
E0095264,C003496,App Open
E0095265,C003735,Restaurant View
E0095266,C002715,Order Complete
E0095267,C004611,Menu View
E0095268,C000048,Checkout
E0095269,C004873,Restaurant View
E0095270,C001751,App Open
E0095271,C001239,Add To Cart
E0095272,C003466,Add To Cart
E0095273,C002475,Menu View
E0095274,C002861,App Open
E0095275,C004508,Restaurant View
E0095276,C004423,Order Complete
E0095277,C001916,Menu View
E0095278,C004708,Order Complete
E0095279,C002089,Menu View
E0095280,C001676,App Open
E0095281,C003033,Order Complete
E0095282,C003518,Restaurant View
E0095283,C001734,Checkout
E0095284,C000654,Restaurant View
E0095285,C002603,App Open
E0095286,C003879,Restaurant View
E0095287,C000496,App Open
E0095288,C002043,Add To Cart
E0095289,C002997,Order Complete
E0095290,C000254,Add To Cart
E0095291,C002975,App Open
E0095292,C002911,Restaurant View
E0095293,C002937,Add To Cart
E0095294,C000337,Restaurant View
E0095295,C001813,Checkout
E0095296,C001353,App Open
E0095297,C001916,Order Complete
E0095298,C003338,Restaurant View
E0095299,C003158,Add To Cart
E0095300,C000430,Menu View
E0095301,C000071,Restaurant View
E0095302,C001568,Checkout
E0095303,C002327,Checkout
E0095304,C001935,Order Complete
E0095305,C002869,Checkout
E0095306,C004783,Add To Cart
E0095307,C001530,App Open
E0095308,C001591,Menu View
E0095309,C000439,App Open
E0095310,C000938,Add To Cart
E0095311,C004973,Checkout
E0095312,C004541,Add To Cart
E0095313,C002377,Menu View
E0095314,C000419,Restaurant View
E0095315,C004383,Checkout
E0095316,C001407,App Open
E0095317,C004815,Add To Cart
E0095318,C001545,App Open
E0095319,C003763,Add To Cart
E0095320,C001599,Menu View
E0095321,C002454,Checkout
E0095322,C003391,Order Complete
E0095323,C002007,Add To Cart
E0095324,C001096,Menu View
E0095325,C003609,Add To Cart
E0095326,C001626,Add To Cart
E0095327,C001236,Order Complete
E0095328,C000723,App Open
E0095329,C000564,App Open
E0095330,C001840,Add To Cart
E0095331,C004958,Menu View
E0095332,C002991,Order Complete
E0095333,C004347,Add To Cart
E0095334,C003514,Restaurant View
E0095335,C002078,Add To Cart
E0095336,C004825,Checkout
E0095337,C003515,App Open
E0095338,C001045,Add To Cart
E0095339,C000877,Menu View
E0095340,C004009,Menu View
E0095341,C004386,Restaurant View
E0095342,C000997,Checkout
E0095343,C000194,App Open
E0095344,C000213,App Open
E0095345,C004998,Checkout
E0095346,C000200,App Open
E0095347,C000453,Restaurant View
E0095348,C001421,App Open
E0095349,C000103,Restaurant View
E0095350,C004457,Add To Cart
E0095351,C002603,App Open
E0095352,C004856,Checkout
E0095353,C000139,Menu View
E0095354,C000938,Menu View
E0095355,C000977,Checkout
E0095356,C003161,Menu View
E0095357,C004210,App Open
E0095358,C001481,Order Complete
E0095359,C003059,Checkout
E0095360,C004292,Checkout
E0095361,C001012,Order Complete
E0095362,C001850,Checkout
E0095363,C004857,Checkout
E0095364,C003183,Restaurant View
E0095365,C002407,Restaurant View
E0095366,C001635,Order Complete
E0095367,C004008,Checkout
E0095368,C002211,App Open
E0095369,C002711,Order Complete
E0095370,C003559,Menu View
E0095371,C003820,Add To Cart
E0095372,C001041,Restaurant View
E0095373,C003122,Add To Cart
E0095374,C003425,Checkout
E0095375,C003115,Checkout
E0095376,C000127,Add To Cart
