order_id,customer_id,restaurant_id,item_id,rider_id,order_datetime,quantity,order_amount,discount_amount,delivery_fee,final_amount,order_status
O0036821,C004930,R00477,M004261,D01147,2026-01-27 16:23:00,2,1282,20,23,1285,Delivered
O0036822,C001318,R01139,M012504,D03371,2025-08-10 08:55:03,1,686,29,58,715,Delivered
O0036823,C000186,R00031,M009976,D01227,2025-08-06 11:21:07,1,692,39,56,709,Delivered
O0036824,C003437,R01467,M012112,D02992,2025-10-17 00:44:40,4,776,29,49,796,Delivered
O0036825,C003790,R00310,M008023,D00407,2025-11-22 19:48:38,4,712,12,53,753,Delivered
O0036826,C001808,R00901,M002511,D01822,2025-07-29 20:41:43,4,2748,100,47,2695,Delivered
O0036827,C003669,R01388,M005141,D00325,2025-06-19 16:32:49,3,1260,31,39,1268,Delivered
O0036828,C000146,R01134,M010945,D00794,2025-12-28 01:21:46,2,250,34,39,255,Delivered
O0036829,C000261,R00392,M012090,D00174,2026-06-13 00:15:45,3,513,42,47,518,Delivered
O0036830,C004529,R00293,M003039,D02837,2025-12-02 19:36:28,3,1329,66,33,1296,Delivered
O0036831,C001581,R01184,M007727,D02019,2026-05-18 22:15:57,2,1220,23,37,1234,Delivered
O0036832,C004393,R01389,M003814,D00913,2025-11-06 07:47:28,2,558,66,33,525,Delivered
O0036833,C002846,R00214,M014963,D02752,2025-11-28 21:31:15,2,1144,11,27,1160,Delivered
O0036834,C004380,R01308,M011458,D03200,2025-12-21 20:24:54,1,428,32,50,446,Delivered
O0036835,C004309,R01393,M000954,D00139,2026-01-26 08:12:46,4,1188,20,28,1196,Delivered
O0036836,C003277,R01225,M008243,D01051,2025-08-30 00:31:52,4,764,62,58,760,Delivered
O0036837,C003857,R00548,M004207,D00952,2026-01-11 11:20:45,1,542,0,53,595,Delivered
O0036838,C004767,R01484,M005465,D00527,2025-07-17 01:26:28,1,474,49,56,481,Delivered
O0036839,C002267,R01159,M012091,D03866,2026-01-08 11:37:20,4,1192,100,41,1133,Delivered
O0036840,C001670,R00453,M013119,D03675,2025-11-08 10:22:12,3,1797,60,45,1782,Delivered
O0036841,C003465,R00772,M003396,D01108,2026-01-30 02:22:23,4,2332,19,22,2335,Delivered
O0036842,C002114,R00490,M008006,D00704,2025-12-10 14:29:22,4,1752,76,39,1715,Delivered
O0036843,C004645,R01229,M005920,D03409,2026-03-08 19:54:22,3,687,12,27,702,Delivered
O0036844,C003092,R00706,M002992,D01158,2025-11-29 16:55:03,1,359,9,24,374,Delivered
O0036845,C000722,R00195,M005528,D01528,2026-02-21 00:32:38,3,1290,63,21,1248,Delivered
O0036846,C002931,R01195,M000896,D02189,2025-06-27 03:15:13,3,1803,46,32,1789,Delivered
O0036847,C003602,R00382,M002900,D01621,2026-03-30 12:26:06,4,2772,53,55,2774,Delivered
O0036848,C003072,R00542,M004711,D02913,2025-08-07 00:27:40,1,560,35,21,546,Delivered
O0036849,C000169,R01349,M009806,D00475,2026-06-02 13:17:45,4,2580,17,37,2600,Delivered
O0036850,C001156,R01335,M009845,D01831,2026-05-04 11:51:14,3,1422,3,37,1456,Delivered
O0036851,C003224,R01387,M005497,D02459,2026-02-20 03:23:46,4,1592,58,57,1591,Delivered
O0036852,C002730,R00139,M007245,D00225,2026-02-19 05:49:04,3,1719,47,35,1707,Delivered
O0036853,C000543,R00888,M009600,D00725,2026-02-22 01:22:58,2,662,35,35,662,Delivered
O0036854,C001113,R00525,M011654,D00234,2026-06-15 22:59:19,1,394,40,30,384,Delivered
O0036855,C000714,R00311,M006103,D03198,2025-10-27 21:21:38,1,550,10,29,569,Delivered
O0036856,C001031,R00241,M014714,D02890,2025-08-25 08:21:15,3,1584,2,32,1614,Delivered
O0036857,C003263,R00809,M003878,D00238,2026-02-17 18:34:36,1,516,50,25,491,Delivered
O0036858,C001328,R01022,M006894,D03717,2025-11-28 02:22:58,2,426,67,44,403,Delivered
O0036859,C001859,R01418,M004180,D03529,2026-06-06 20:15:55,4,724,68,25,681,Delivered
O0036860,C000662,R01228,M013864,D01041,2025-08-08 12:00:14,1,568,69,50,549,Delivered
O0036861,C003329,R00554,M004001,D02912,2026-01-21 14:39:25,3,1404,36,47,1415,Delivered
O0036862,C001890,R01000,M011580,D00957,2025-10-27 04:00:22,1,668,53,53,668,Delivered
O0036863,C002916,R00980,M004563,D02848,2026-03-23 11:29:27,3,663,38,49,674,Delivered
O0036864,C001579,R01416,M009687,D03778,2026-05-03 17:49:48,3,432,44,24,412,Delivered
O0036865,C001707,R00992,M012885,D01149,2025-07-23 12:08:34,1,347,11,46,382,Delivered
O0036866,C003564,R00624,M013867,D01626,2026-05-29 04:18:03,3,1008,67,28,969,Delivered
O0036867,C001636,R01192,M002254,D00111,2025-09-25 16:43:59,2,812,45,34,801,Delivered
O0036868,C000472,R00675,M006898,D03393,2025-08-09 15:16:24,2,316,79,28,265,Delivered
O0036869,C004415,R00444,M005888,D02553,2025-09-01 16:34:19,4,2236,45,45,2236,Delivered
O0036870,C004378,R01260,M007005,D02348,2026-04-09 21:47:13,3,2079,52,52,2079,Delivered
O0036871,C003405,R00638,M013270,D00984,2025-08-12 04:40:28,3,1356,63,24,1317,Delivered
O0036872,C003335,R00737,M009025,D00709,2026-03-09 20:39:10,2,342,35,22,329,Delivered
O0036873,C000963,R01355,M012995,D02418,2026-05-01 16:44:01,4,544,81,39,502,Delivered
O0036874,C000204,R00079,M011147,D02880,2025-06-19 22:38:08,1,331,13,48,366,Delivered
O0036875,C004865,R00791,M003201,D03569,2026-04-25 17:46:12,4,2360,56,46,2350,Delivered
O0036876,C000475,R00518,M011659,D03857,2026-05-29 01:47:38,4,2408,45,41,2404,Delivered
O0036877,C003912,R00673,M009423,D01916,2025-10-30 15:20:19,4,1704,61,45,1688,Delivered
O0036878,C002788,R00735,M004573,D01388,2026-03-07 07:52:19,2,702,6,56,752,Delivered
O0036879,C000608,R00861,M005004,D03395,2025-10-15 15:31:54,1,329,72,32,289,Delivered
O0036880,C002263,R00133,M011484,D00872,2025-08-26 07:47:13,1,508,30,32,510,Delivered
O0036881,C001122,R00119,M004912,D01929,2025-12-27 22:31:54,2,306,36,36,306,Delivered
O0036882,C001381,R00984,M012794,D02559,2026-06-08 21:34:53,3,1656,68,50,1638,Delivered
O0036883,C001169,R00162,M014654,D01245,2025-11-10 22:35:30,2,694,22,36,708,Delivered
O0036884,C004289,R00643,M009633,D02266,2025-10-27 04:00:24,3,909,35,43,917,Cancelled
O0036885,C003773,R01122,M004096,D01124,2026-04-20 15:30:40,3,339,45,26,320,Delivered
O0036886,C004046,R00089,M011609,D00210,2026-01-19 05:29:30,4,2624,47,37,2614,Delivered
O0036887,C002701,R00737,M011753,D00580,2025-07-03 22:15:16,3,582,92,27,517,Delivered
O0036888,C004749,R00869,M013334,D00324,2025-11-07 18:02:21,2,368,60,54,362,Delivered
O0036889,C001484,R01104,M014996,D02856,2025-10-07 17:20:04,2,564,31,38,571,Delivered
O0036890,C000183,R00794,M001023,D03866,2026-04-01 17:05:44,2,546,34,39,551,Delivered
O0036891,C002235,R00749,M009257,D02014,2025-07-16 11:17:47,2,232,19,39,252,Delivered
O0036892,C001488,R01164,M009328,D03424,2026-02-06 00:55:11,1,479,18,52,513,Delivered
O0036893,C002257,R00051,M005260,D01618,2026-02-06 02:21:34,4,1476,21,22,1477,Delivered
O0036894,C003211,R01110,M009258,D01132,2025-09-28 20:11:08,3,1311,29,47,1329,Cancelled
O0036895,C002838,R01387,M005060,D01774,2026-01-31 01:43:26,3,1638,68,20,1590,Delivered
O0036896,C001718,R00018,M004561,D01711,2026-02-16 21:28:55,4,1088,49,25,1064,Delivered
O0036897,C001018,R00058,M007840,D00079,2025-07-08 04:42:31,1,422,7,28,443,Delivered
O0036898,C004889,R01047,M000813,D00537,2025-09-22 10:14:07,2,268,38,22,252,Delivered
O0036899,C003036,R00591,M007430,D00731,2025-06-20 23:34:41,4,1860,95,40,1805,Delivered
O0036900,C000545,R01143,M000965,D03132,2025-09-22 02:33:28,2,980,83,30,927,Delivered
O0036901,C003696,R01199,M002060,D02330,2026-03-19 22:33:49,4,1156,67,26,1115,Delivered
O0036902,C002928,R00396,M007261,D01104,2026-06-15 15:30:18,2,1360,50,54,1364,Delivered
O0036903,C004036,R01131,M013751,D02651,2026-04-08 21:52:33,2,328,16,26,338,Delivered
O0036904,C003705,R00188,M004952,D03041,2025-10-23 13:43:32,1,469,42,43,470,Delivered
O0036905,C003694,R00324,M014527,D02603,2025-12-03 09:55:08,2,964,100,50,914,Delivered
O0036906,C002875,R00547,M012987,D02356,2025-06-27 08:19:05,4,800,44,44,800,Delivered
O0036907,C001713,R01142,M004027,D00729,2025-08-28 16:41:13,3,1404,62,29,1371,Delivered
O0036908,C004470,R01391,M008359,D00612,2026-02-21 11:43:30,1,426,46,21,401,Delivered
O0036909,C000944,R00089,M002710,D01013,2026-03-26 03:35:58,4,432,37,58,453,Delivered
O0036910,C000675,R00615,M006786,D00710,2026-03-21 22:49:57,1,156,23,25,158,Delivered
O0036911,C000660,R00186,M011768,D03194,2025-06-18 05:52:47,2,1018,54,29,993,Delivered
O0036912,C001639,R00478,M000454,D02549,2025-08-31 01:27:20,3,255,17,39,277,Delivered
O0036913,C001248,R01122,M014612,D02649,2025-08-29 21:42:07,1,436,53,22,405,Delivered
O0036914,C001071,R00221,M005178,D03425,2026-02-22 02:47:40,2,596,11,45,630,Delivered
O0036915,C000280,R00888,M001624,D00257,2025-10-18 02:59:50,4,2148,11,59,2196,Delivered
O0036916,C000799,R00462,M003743,D03118,2025-11-23 07:11:30,3,1944,26,44,1962,Delivered
O0036917,C003114,R00689,M003823,D00366,2025-10-19 09:42:00,2,1312,34,32,1310,Delivered
O0036918,C001493,R01274,M007186,D01599,2026-01-20 13:16:39,3,594,24,28,598,Delivered
O0036919,C003185,R01190,M008487,D00478,2025-10-16 10:43:48,3,1110,15,47,1142,Delivered
O0036920,C001289,R01242,M008306,D00368,2025-10-30 20:06:35,1,138,42,44,140,Delivered
O0036921,C000121,R00751,M005993,D00294,2025-10-29 19:01:17,3,1191,18,47,1220,Delivered
O0036922,C003557,R00176,M014902,D03305,2026-05-03 11:32:34,1,539,90,48,497,Delivered
O0036923,C001245,R00163,M000435,D02505,2025-11-22 08:40:13,2,956,43,24,937,Delivered
O0036924,C001332,R00853,M000973,D00785,2025-11-01 14:43:40,2,880,74,57,863,Delivered
O0036925,C004321,R01258,M003880,D02426,2025-11-01 09:11:26,1,211,37,60,234,Delivered
O0036926,C004584,R00761,M009897,D01346,2026-06-02 08:12:42,3,1647,53,21,1615,Delivered
O0036927,C000462,R00515,M007632,D01320,2025-12-30 17:55:54,2,708,48,57,717,Delivered
O0036928,C002158,R00538,M008934,D00065,2026-05-14 12:15:41,1,402,57,56,401,Delivered
O0036929,C004782,R00122,M011157,D00974,2026-03-15 15:36:16,4,592,25,20,587,Delivered
O0036930,C001535,R00226,M006631,D02958,2026-04-29 12:13:40,1,154,5,58,207,Delivered
O0036931,C002168,R00259,M014298,D03587,2026-01-24 08:45:26,2,872,49,28,851,Delivered
O0036932,C001755,R00775,M011616,D00504,2026-01-08 00:53:35,4,1528,19,52,1561,Delivered
O0036933,C000327,R00850,M000408,D01974,2025-11-21 17:56:48,3,1266,29,49,1286,Delivered
O0036934,C000931,R00819,M001297,D03773,2025-12-03 18:56:37,1,295,62,41,274,Delivered
O0036935,C001468,R00213,M004656,D02651,2026-03-01 01:48:04,1,644,50,46,640,Delivered
O0036936,C000915,R01310,M009030,D03459,2026-04-18 02:02:39,3,915,44,22,893,Delivered
O0036937,C004663,R00241,M002305,D00295,2025-08-26 09:42:06,3,783,15,56,824,Delivered
O0036938,C003399,R01440,M013652,D02138,2026-01-08 08:04:07,2,1400,58,26,1368,Cancelled
O0036939,C001015,R01475,M010284,D01687,2026-04-07 06:24:54,2,282,17,31,296,Delivered
O0036940,C002023,R00840,M001700,D00971,2026-05-26 11:30:31,3,1806,86,39,1759,Delivered
O0036941,C002573,R00106,M004272,D02151,2026-04-26 00:13:06,2,704,82,51,673,Delivered
O0036942,C001089,R01256,M011912,D01133,2025-11-23 12:07:22,2,1372,40,49,1381,Delivered
O0036943,C004515,R00527,M009578,D02231,2025-07-26 06:51:36,4,2376,55,36,2357,Delivered
O0036944,C001610,R00061,M008548,D01215,2025-12-06 05:07:13,1,658,78,35,615,Delivered
O0036945,C000974,R01331,M003851,D01869,2026-05-26 15:57:40,3,1185,42,46,1189,Delivered
O0036946,C004857,R00338,M011535,D01575,2025-06-29 08:26:50,1,673,36,33,670,Delivered
O0036947,C004168,R01486,M003309,D03981,2025-11-04 15:49:50,1,610,33,34,611,Delivered
O0036948,C001811,R00701,M001187,D01458,2025-09-25 13:36:57,4,2684,21,39,2702,Delivered
O0036949,C001563,R01421,M008645,D01764,2025-07-09 11:57:22,1,462,98,49,413,Delivered
O0036950,C002920,R00392,M009649,D02373,2026-03-22 02:16:24,1,446,32,57,471,Delivered
O0036951,C004839,R01065,M012186,D03149,2026-01-24 07:55:33,4,1972,0,52,2024,Delivered
O0036952,C004902,R01001,M003103,D01116,2025-10-25 07:05:38,4,656,31,22,647,Delivered
O0036953,C004737,R00844,M000726,D00791,2026-04-17 09:33:46,4,1408,66,36,1378,Delivered
O0036954,C003093,R00436,M009737,D03579,2025-11-14 17:28:49,2,376,66,50,360,Delivered
O0036955,C004238,R01370,M004719,D00798,2026-03-15 09:55:04,2,950,63,27,914,Delivered
O0036956,C002950,R01305,M013686,D01894,2025-11-02 20:24:12,4,2004,19,44,2029,Delivered
O0036957,C004713,R01229,M009724,D03682,2026-02-08 05:42:21,4,1748,25,38,1761,Cancelled
O0036958,C003159,R01324,M006596,D00462,2025-11-11 01:08:14,1,266,48,36,254,Delivered
O0036959,C000120,R00747,M005070,D00981,2026-04-20 15:31:10,2,828,28,54,854,Delivered
O0036960,C001002,R00157,M007284,D01102,2026-05-06 01:42:33,2,828,97,43,774,Delivered
O0036961,C004373,R00360,M005539,D00679,2025-12-13 04:08:10,3,258,26,57,289,Delivered
O0036962,C000295,R00718,M007634,D02460,2026-02-07 11:40:17,3,1722,37,59,1744,Delivered
O0036963,C003594,R00060,M002927,D00307,2026-01-21 10:26:47,2,1152,95,22,1079,Delivered
O0036964,C002083,R01386,M002017,D00572,2026-01-01 08:28:08,2,826,20,27,833,Delivered
O0036965,C001523,R00115,M005835,D00152,2026-02-05 12:30:26,1,388,24,25,389,Delivered
O0036966,C001900,R00911,M011806,D02500,2025-11-07 01:36:23,3,579,29,33,583,Delivered
O0036967,C004517,R01398,M012676,D03155,2026-05-14 18:46:08,2,258,34,32,256,Delivered
O0036968,C002925,R00258,M003178,D00462,2026-03-27 07:52:37,4,1760,58,30,1732,Delivered
O0036969,C003700,R00878,M006281,D00384,2026-03-31 15:44:44,4,1036,45,33,1024,Delivered
O0036970,C001129,R01362,M007761,D00673,2025-08-05 03:13:47,3,411,46,48,413,Delivered
O0036971,C003115,R00004,M014122,D01469,2025-08-14 01:50:50,2,1228,62,51,1217,Delivered
O0036972,C000724,R00260,M012340,D00504,2025-08-06 09:51:37,3,2022,16,24,2030,Delivered
O0036973,C002557,R00982,M014533,D01931,2025-09-07 02:19:46,4,2512,98,39,2453,Delivered
O0036974,C003411,R00389,M007770,D01059,2025-11-14 01:14:04,3,1002,50,43,995,Delivered
O0036975,C004233,R00645,M012230,D01271,2025-06-22 07:54:19,4,964,85,49,928,Delivered
O0036976,C001116,R00704,M004787,D00150,2025-10-16 14:57:58,4,2004,19,30,2015,Delivered
O0036977,C003030,R01398,M004212,D02251,2026-06-16 02:51:50,3,1929,32,34,1931,Delivered
O0036978,C002978,R00729,M013986,D03366,2026-05-05 18:10:05,4,2416,63,36,2389,Delivered
O0036979,C000639,R00002,M014501,D01668,2025-11-12 09:21:08,4,1880,34,37,1883,Delivered
O0036980,C004716,R01243,M011760,D02575,2025-10-05 22:38:39,2,1372,3,50,1419,Delivered
O0036981,C004848,R01402,M014699,D02429,2025-09-25 11:36:04,1,384,41,34,377,Delivered
O0036982,C001968,R00389,M006849,D00752,2025-10-12 08:56:26,1,166,33,55,188,Delivered
O0036983,C001661,R00026,M002928,D03618,2026-06-16 14:45:17,3,258,80,30,208,Delivered
O0036984,C000077,R01214,M007093,D01853,2025-12-01 18:37:58,4,1960,52,43,1951,Delivered
O0036985,C002151,R00740,M005041,D00546,2025-12-27 19:53:47,1,286,23,46,309,Delivered
O0036986,C000279,R01332,M005967,D00251,2026-03-17 19:39:21,3,321,30,49,340,Delivered
O0036987,C002872,R01459,M012822,D03445,2026-01-11 05:32:53,4,1512,26,54,1540,Delivered
O0036988,C001109,R01379,M006831,D00356,2026-06-04 09:21:52,2,1310,96,47,1261,Delivered
O0036989,C004248,R01063,M014806,D03010,2025-08-12 03:30:20,1,547,57,48,538,Delivered
O0036990,C001735,R00688,M011221,D01858,2025-07-31 05:45:13,3,1746,25,34,1755,Delivered
O0036991,C000048,R00888,M005158,D01748,2026-02-23 11:57:11,1,632,40,42,634,Delivered
O0036992,C001806,R01154,M012547,D03827,2026-03-21 14:17:28,1,650,64,58,644,Delivered
O0036993,C004444,R01013,M009479,D01382,2026-04-25 21:10:04,4,692,36,32,688,Delivered
O0036994,C002262,R01246,M005992,D01650,2026-06-06 20:51:25,3,1788,32,57,1813,Delivered
O0036995,C001747,R01342,M001533,D02270,2025-10-07 23:02:39,2,842,29,30,843,Delivered
O0036996,C001659,R00435,M003936,D03599,2025-10-28 11:15:21,3,741,96,24,669,Delivered
O0036997,C003600,R00613,M001156,D03453,2025-07-19 22:52:26,1,255,38,58,275,Delivered
O0036998,C001497,R00825,M012066,D00942,2025-09-15 21:59:51,3,2019,48,25,1996,Delivered
O0036999,C003265,R00140,M001356,D00276,2025-11-15 04:55:53,1,534,27,35,542,Delivered
O0037000,C003523,R00978,M000998,D02062,2025-08-12 10:13:56,3,1647,31,41,1657,Delivered
O0037001,C002601,R00611,M008597,D02165,2025-11-19 05:37:39,3,666,75,49,640,Delivered
O0037002,C000892,R01291,M003890,D02702,2026-03-03 18:47:29,2,1228,46,41,1223,Delivered
O0037003,C004989,R00660,M005174,D00904,2025-07-10 10:47:01,1,502,47,26,481,Delivered
O0037004,C000686,R01192,M004735,D03336,2025-12-28 09:08:01,3,1530,38,31,1523,Delivered
O0037005,C001625,R00648,M011837,D03244,2025-11-14 21:30:20,3,519,49,51,521,Delivered
O0037006,C001005,R01486,M003309,D03191,2026-02-16 12:38:20,2,1220,6,34,1248,Delivered
O0037007,C004361,R00231,M014273,D00036,2026-01-18 12:15:27,3,1563,40,44,1567,Delivered
O0037008,C001146,R01407,M013580,D00304,2026-04-16 18:40:41,4,2072,39,20,2053,Delivered
O0037009,C000936,R00930,M002259,D00430,2026-05-01 10:02:48,1,501,22,32,511,Delivered
O0037010,C001811,R00517,M011722,D00954,2025-08-28 05:45:00,2,706,32,49,723,Delivered
O0037011,C004756,R01204,M006740,D03840,2025-08-02 12:06:37,3,1884,81,26,1829,Delivered
O0037012,C001567,R00552,M005023,D00216,2026-02-23 02:06:22,4,2336,41,57,2352,Delivered
O0037013,C002726,R00757,M000535,D01160,2025-08-09 20:04:46,2,886,0,28,914,Delivered
O0037014,C003040,R01397,M010422,D01102,2025-08-15 04:59:40,3,1827,12,53,1868,Delivered
O0037015,C003339,R00956,M013112,D03837,2026-01-02 04:40:46,1,524,6,22,540,Delivered
O0037016,C001135,R01367,M010998,D01542,2026-01-02 11:16:21,1,244,36,59,267,Delivered
O0037017,C001626,R00901,M002415,D00663,2026-02-18 20:51:11,3,1464,17,47,1494,Delivered
O0037018,C002749,R01224,M003543,D00927,2025-08-06 13:25:07,3,294,11,47,330,Delivered
O0037019,C002197,R00569,M009873,D02911,2026-04-01 11:06:57,4,2564,34,35,2565,Delivered
O0037020,C000965,R00847,M004729,D00584,2026-04-24 13:30:17,1,584,20,52,616,Delivered
O0037021,C002625,R01229,M005920,D02128,2026-02-19 13:28:53,2,458,28,55,485,Delivered
O0037022,C002809,R00008,M013243,D00338,2025-11-29 15:32:28,2,1024,43,40,1021,Delivered
O0037023,C004607,R00960,M003773,D02415,2025-06-30 09:29:44,3,906,5,58,959,Cancelled
O0037024,C002654,R01217,M003016,D01539,2026-03-15 15:30:52,3,249,23,52,278,Delivered
O0037025,C004600,R00218,M010007,D02948,2026-03-10 03:21:09,2,1302,12,48,1338,Delivered
O0037026,C003420,R01382,M009411,D03804,2025-08-21 03:51:09,4,2572,42,26,2556,Delivered
O0037027,C000942,R01261,M011515,D03981,2026-02-01 03:11:34,2,172,50,40,162,Delivered
O0037028,C003213,R01043,M010805,D03239,2025-08-26 19:37:51,4,1532,28,46,1550,Delivered
O0037029,C002653,R00488,M002452,D00822,2026-05-26 09:02:16,4,1648,27,31,1652,Delivered
O0037030,C001428,R00224,M003069,D02341,2026-04-23 12:16:32,2,848,34,25,839,Delivered
O0037031,C000676,R00044,M010842,D00656,2026-03-21 19:12:47,2,294,44,22,272,Delivered
O0037032,C003882,R00915,M011657,D01550,2026-01-29 06:57:54,1,656,12,54,698,Delivered
O0037033,C004670,R00705,M001784,D01782,2025-11-07 06:59:54,1,376,71,36,341,Delivered
O0037034,C003855,R00429,M006954,D03266,2025-11-18 13:07:19,3,720,20,42,742,Delivered
O0037035,C002606,R00140,M013062,D03061,2025-09-15 00:01:13,4,724,8,24,740,Delivered
O0037036,C003377,R00543,M011501,D03465,2025-12-08 13:42:26,2,278,44,40,274,Delivered
O0037037,C003148,R00287,M010555,D02644,2026-03-04 07:30:31,2,608,19,43,632,Delivered
O0037038,C000226,R00872,M010703,D01559,2026-05-17 15:44:10,1,582,52,52,582,Delivered
O0037039,C001302,R00375,M002455,D00759,2025-10-21 01:46:49,1,373,31,31,373,Delivered
O0037040,C003741,R00010,M011325,D00131,2025-10-13 14:42:08,2,802,46,34,790,Delivered
O0037041,C001970,R01222,M011498,D00974,2026-03-26 05:00:15,4,668,30,35,673,Delivered
O0037042,C003889,R00891,M011432,D01770,2026-04-02 17:28:49,1,668,23,40,685,Delivered
O0037043,C001701,R01369,M011840,D02532,2026-02-09 20:50:39,3,327,80,59,306,Delivered
O0037044,C002598,R00141,M012086,D01813,2025-09-17 22:41:21,4,900,60,32,872,Delivered
O0037045,C003827,R01256,M011912,D02998,2026-03-29 01:14:28,4,2744,25,40,2759,Cancelled
O0037046,C001260,R00458,M006802,D00951,2026-01-25 01:43:11,1,501,44,53,510,Delivered
O0037047,C003436,R00469,M008683,D02596,2025-08-06 02:05:19,4,416,38,45,423,Delivered
O0037048,C004726,R01093,M001743,D01497,2025-08-07 00:26:11,3,258,33,36,261,Delivered
O0037049,C000453,R00133,M008893,D00612,2026-04-26 01:54:11,4,1644,57,31,1618,Delivered
O0037050,C002294,R00392,M006520,D02659,2025-08-05 14:41:17,2,1232,20,55,1267,Delivered
O0037051,C003392,R01151,M004604,D00516,2025-10-20 17:32:11,1,542,42,58,558,Delivered
O0037052,C001563,R01101,M008303,D02403,2025-09-13 11:11:25,3,1404,64,38,1378,Delivered
O0037053,C004667,R01307,M006063,D00682,2025-11-15 18:36:06,2,872,14,49,907,Delivered
O0037054,C002128,R00168,M009867,D03973,2025-10-13 09:15:39,4,1708,16,20,1712,Delivered
O0037055,C003124,R01404,M007049,D00436,2025-07-14 07:43:06,3,1932,26,60,1966,Delivered
O0037056,C003841,R00146,M001406,D02394,2025-06-26 08:53:31,3,1479,37,22,1464,Delivered
O0037057,C002089,R00461,M008100,D02402,2026-03-31 23:08:18,1,378,73,30,335,Delivered
O0037058,C003741,R00376,M000160,D02565,2026-03-27 17:48:32,2,860,41,47,866,Delivered
O0037059,C004806,R01200,M004116,D02766,2026-04-28 16:48:33,4,1468,16,25,1477,Delivered
O0037060,C004522,R00606,M007511,D00459,2026-03-17 14:11:20,2,944,12,35,967,Delivered
O0037061,C000719,R00467,M003285,D01879,2025-12-07 14:41:35,1,171,36,20,155,Delivered
O0037062,C004130,R00957,M009455,D00838,2025-10-14 22:21:10,4,1364,47,36,1353,Cancelled
O0037063,C000676,R00810,M006201,D00975,2026-03-10 07:25:25,1,484,20,45,509,Delivered
O0037064,C002144,R01453,M000065,D02958,2025-09-24 23:36:19,1,390,12,31,409,Delivered
O0037065,C001540,R01465,M013639,D00921,2025-12-19 09:36:47,3,435,33,27,429,Delivered
O0037066,C004020,R01061,M008959,D03871,2025-08-02 18:53:37,2,980,69,21,932,Delivered
